party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
6,오후 2:02,128,프리스트,775,불어전,2025-da-ta/txt/1214.txt-12-14,True,True,6.0546875,6.161448899861128,775.0
6,오후 2:02,109,프리스트,691,불어전,2025-da-ta/txt/1214.txt-12-14,True,True,6.339449541284404,6.161448899861128,691.0
6,오후 2:02,159,썬콜,981,불어전,2025-da-ta/txt/1214.txt-12-14,True,True,6.169811320754717,6.309099918515589,981.0
6,오후 2:02,133,프리스트,808,불어전,2025-da-ta/txt/1214.txt-12-14,True,True,6.075187969924812,6.161448899861128,808.0
12,오후 2:02,123,허밋,2177,협동,2025-da-ta/txt/1214.txt-12-14,True,True,17.69918699186992,18.322845269449758,2177.0
13,오후 2:02,135,저격수,3400,산양,2025-da-ta/txt/1214.txt-12-14,True,True,25.185185185185187,25.185185185185187,3400.0
22,오후 2:02,131,허밋,2380,깊바협,2025-da-ta/txt/1214.txt-12-14,True,True,18.16793893129771,18.322845269449758,2380.0
29,오후 2:03,129,허밋,2242,산양,2025-da-ta/txt/1214.txt-12-14,True,True,17.37984496124031,18.322845269449758,2242.0
30,오후 2:03,107,허밋,1950,푸켄,2025-da-ta/txt/1214.txt-12-14,True,True,18.22429906542056,18.322845269449758,1950.0
33,오후 2:03,152,허밋,2970,망용둥,2025-da-ta/txt/1214.txt-12-14,True,True,19.539473684210527,18.322845269449758,2970.0
39,오후 2:03,150,용기사,5580,산양,2025-da-ta/txt/1214.txt-12-14,True,True,37.2,36.08192865456565,5580.0
45,오후 2:03,122,레인저,2600,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,21.311475409836067,21.795060451555432,2600.0
45,오후 2:03,125,허밋,2250,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,18.0,18.322845269449758,2250.0
51,오후 2:03,135,허밋,2550,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,18.88888888888889,18.322845269449758,2550.0
51,오후 2:03,146,크루세이더,4710,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,32.26027397260274,31.916575837480995,4710.0
51,오후 2:03,145,용기사,5150,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,35.51724137931034,36.08192865456565,5150.0
53,오후 2:03,94,썬콜,620,붉켄,2025-da-ta/txt/1214.txt-12-14,True,True,6.595744680851064,6.309099918515589,620.0
61,오후 2:51,121,크루세이더,4000,깊바협,2025-da-ta/txt/1214.txt-12-14,True,True,33.05785123966942,31.916575837480995,4000.0
62,오후 2:51,156,허밋,3000,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,19.23076923076923,18.322845269449758,3000.0
67,오후 2:52,136,프리스트,840,불어전,2025-da-ta/txt/1214.txt-12-14,True,True,6.176470588235294,6.161448899861128,840.0
74,오후 2:52,105,용기사,3920,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,37.333333333333336,36.08192865456565,3920.0
74,오후 2:52,113,레인저,2580,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,22.831858407079647,21.795060451555432,2580.0
74,오후 2:52,132,허밋,2226,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,16.863636363636363,18.322845269449758,2226.0
74,오후 2:52,104,레인저,2252,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,21.653846153846153,21.795060451555432,2252.0
88,오후 2:52,91,크루세이더,2800,듀파,2025-da-ta/txt/1214.txt-12-14,True,True,30.76923076923077,31.916575837480995,2800.0
92,오후 2:52,143,나이트,4400,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,30.76923076923077,30.76923076923077,4400.0
96,오후 2:53,147,허밋,2712,큰둥,2025-da-ta/txt/1214.txt-12-14,True,True,18.448979591836736,18.322845269449758,2712.0
98,오후 2:53,128,레인저,2800,깊바협,2025-da-ta/txt/1214.txt-12-14,True,True,21.875,21.795060451555432,2800.0
98,오후 2:53,127,용기사,4600,깊바협,2025-da-ta/txt/1214.txt-12-14,True,True,36.22047244094488,36.08192865456565,4600.0
99,오후 2:53,161,용기사,5900,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,36.64596273291925,36.08192865456565,5900.0
99,오후 2:53,147,용기사,5380,블와둥,2025-da-ta/txt/1214.txt-12-14,True,True,36.59863945578231,36.08192865456565,5380.0
102,오후 2:53,95,레인저,2080,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,21.894736842105264,21.795060451555432,2080.0
102,오후 2:53,104,레인저,2200,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,21.153846153846153,21.795060451555432,2200.0
102,오후 2:53,103,레인저,2250,오징어,2025-da-ta/txt/1214.txt-12-14,True,True,21.844660194174757,21.795060451555432,2250.0
111,오후 2:53,124,썬콜,769,불어전,2025-da-ta/txt/1214.txt-12-14,True,True,6.201612903225806,6.309099918515589,769.0
