party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
3,오후 4:12,93,프리스트,,산양,2025-da-ta/txt/1228.txt-12-28,True,False,6.115044247787611,6.115044247787611,561.6140557877682
5,오후 4:12,121,허밋,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,19.108804314056275,19.108804314056275,2346.5857385086283
5,오후 4:12,115,용기사,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,37.09056022780154,37.09056022780154,4236.530895685936
5,오후 4:12,146,불독,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,5.327905569007264,5.327905569007264,800.6073901833058
5,오후 4:12,117,불독,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,5.327905569007264,5.327905569007264,630.7788742338965
5,오후 4:12,122,프리스트,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,6.115044247787611,6.115044247787611,729.2159523141518
6,오후 4:12,136,허밋,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,19.108804314056275,19.108804314056275,2556.804260246224
6,오후 4:12,119,허밋,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,19.108804314056275,19.108804314056275,2319.6181811519045
6,오후 4:12,110,불독,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,5.327905569007264,5.327905569007264,571.7128477463048
6,오후 4:12,117,프리스트,,협동,2025-da-ta/txt/1228.txt-12-28,True,False,6.115044247787611,6.115044247787611,711.3794322987205
7,오후 4:12,88,프리스트,,듀파,2025-da-ta/txt/1228.txt-12-28,True,False,6.115044247787611,6.115044247787611,523.3690910138737
8,오후 4:12,125,크루세이더,,깊바협,2025-da-ta/txt/1228.txt-12-28,True,False,33.53073964332004,33.53073964332004,4086.7562133273873
8,오후 4:12,129,레인저,3065,깊바협,2025-da-ta/txt/1228.txt-12-28,True,True,23.75968992248062,24.013870593797154,3065.0
8,오후 4:12,130,저격수,3300,깊바협,2025-da-ta/txt/1228.txt-12-28,True,True,25.384615384615383,25.384615384615383,3300.0
9,오후 4:12,113,프리스트,691,깊바협,2025-da-ta/txt/1228.txt-12-28,True,True,6.115044247787611,6.115044247787611,691.0
11,오후 4:13,121,용기사,4500,오징어,2025-da-ta/txt/1228.txt-12-28,True,True,37.1900826446281,37.09056022780154,4500.0
11,오후 4:13,126,레인저,3078,오징어,2025-da-ta/txt/1228.txt-12-28,True,True,24.428571428571427,24.013870593797154,3078.0
