party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled,spec_distance,avg_distance_per_job
26,오후 2:02,113,레인저,,듀파,2024-12-14,True,False,21.795060451555432,21.795060451555432,2454.5764590903614,,2372.7763681198735
26,오후 2:02,96,허밋,,듀파,2024-12-14,True,False,18.322845269449758,18.322845269449758,1789.661758120244,,2477.7680638214592
26,오후 2:02,94,크루세이더,,듀파,2024-12-14,True,False,31.916575837480995,31.916575837480995,3061.22768217011,,3895.583424162519
26,오후 2:02,87,허밋,,듀파,2024-12-14,True,False,18.322845269449758,18.322845269449758,1590.0044266770228,,2477.7680638214592
26,오후 2:02,95,프리스트,,듀파,2024-12-14,True,False,6.161448899861128,6.161448899861128,572.5356443710297,,772.3385511001388
28,오후 2:02,94,프리스트,,산양,2024-12-14,True,False,6.161448899861128,6.161448899861128,573.3245381387305,,772.3385511001388
29,오후 2:03,129,허밋,2242,산양,2024-12-14,True,True,17.37984496124031,18.322845269449758,2242.0,2223.6771547305502,2477.7680638214592
30,오후 2:03,107,허밋,1950,푸켄,2024-12-14,True,True,18.22429906542056,18.322845269449758,1950.0,1931.6771547305502,2477.7680638214592
30,오후 2:03,130,허밋,,푸켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,2381.836848340904,,2477.7680638214592
30,오후 2:03,99,프리스트,,푸켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,605.0426972234053,,772.3385511001388
31,오후 2:03,116,허밋,,검켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,2103.181375340292,,2477.7680638214592
31,오후 2:03,120,허밋,,검켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,2251.7211357859287,,2477.7680638214592
31,오후 2:03,117,프리스트,,검켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,739.7141123630961,,772.3385511001388
31,오후 2:03,121,프리스트,,검켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,737.577187989306,,772.3385511001388
32,오후 2:03,164,허밋,,위둥,2024-12-14,True,False,18.322845269449758,18.322845269449758,2934.4569910421956,,2477.7680638214592
32,오후 2:03,159,레인저,,위둥,2024-12-14,True,False,21.795060451555432,21.795060451555432,3457.0390880175005,,2372.7763681198735
32,오후 2:03,147,크루세이더,,위둥,2024-12-14,True,False,31.916575837480995,31.916575837480995,4749.629605924725,,3895.583424162519
32,오후 2:03,138,용기사,,위둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,5103.7536201785515,,4896.775214202577
32,오후 2:03,122,프리스트,,위둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,737.3150937783109,,772.3385511001388
33,오후 2:03,152,허밋,2970,망용둥,2024-12-14,True,True,19.539473684210527,18.322845269449758,2970.0,2951.6771547305502,2477.7680638214592
36,오후 2:03,85,썬콜,,하둥,2024-12-14,True,False,6.309099918515589,6.309099918515589,527.4740054757049,,789.9409000814844
36,오후 2:03,104,용기사,,하둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,3703.526022007379,,4896.775214202577
36,오후 2:03,92,프리스트,,하둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,562.7168377187955,,772.3385511001388
38,오후 2:03,123,썬콜,,갈림길,2024-12-14,True,False,6.309099918515589,6.309099918515589,766.5746142265485,,789.9409000814844
39,오후 2:03,134,썬콜,,산양,2024-12-14,True,False,6.309099918515589,6.309099918515589,842.8363282282525,,789.9409000814844
39,오후 2:03,150,용기사,5580,산양,2024-12-14,True,True,37.2,36.08192865456565,5580.0,5543.918071345434,4896.775214202577
40,오후 2:03,131,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,4676.221374508868,,4896.775214202577
40,오후 2:03,134,크루세이더,,블와둥,2024-12-14,True,False,31.916575837480995,31.916575837480995,4218.223164078588,,3895.583424162519
40,오후 2:03,156,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,5568.757434942201,,4896.775214202577
40,오후 2:03,110,프리스트,,블와둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,673.0807490571548,,772.3385511001388
41,오후 2:03,140,썬콜,,망용둥,2024-12-14,True,False,6.309099918515589,6.309099918515589,906.9675215071226,,789.9409000814844
42,오후 2:03,118,크루세이더,,불어전,2024-12-14,True,False,31.916575837480995,31.916575837480995,3778.0728114158915,,3895.583424162519
42,오후 2:03,142,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,888.5611205608284,,772.3385511001388
43,오후 2:03,124,썬콜,,,2024-12-14,False,False,6.309099918515589,6.309099918515589,779.1346369630112,,789.9409000814844
44,오후 2:03,118,나이트,,레와둥,2024-12-14,True,False,30.76923076923077,30.76923076923077,3720.393096037288,,4369.2307692307695
45,오후 2:03,122,레인저,2600,오징어,2024-12-14,True,True,21.311475409836067,21.795060451555432,2600.0,2578.2049395484446,2372.7763681198735
45,오후 2:03,125,허밋,2250,오징어,2024-12-14,True,True,18.0,18.322845269449758,2250.0,2231.6771547305502,2477.7680638214592
47,오후 2:03,128,크루세이더,,협동,2024-12-14,True,False,31.916575837480995,31.916575837480995,4008.184612546021,,3895.583424162519
47,오후 2:03,133,프리스트,,협동,2024-12-14,True,False,6.161448899861128,6.161448899861128,814.9171378066005,,772.3385511001388
48,오후 2:03,130,썬콜,815,,2024-12-14,False,True,6.269230769230769,6.309099918515589,815.0,808.6909000814844,789.9409000814844
50,오후 2:03,116,허밋,,푸켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,2122.1409234255616,,2477.7680638214592
51,오후 2:03,135,허밋,2550,블와둥,2024-12-14,True,True,18.88888888888889,18.322845269449758,2550.0,2531.6771547305502,2477.7680638214592
51,오후 2:03,174,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,6175.66138288394,,4896.775214202577
51,오후 2:03,146,크루세이더,4710,블와둥,2024-12-14,True,True,32.26027397260274,31.916575837480995,4710.0,4678.083424162519,3895.583424162519
51,오후 2:03,145,용기사,5150,블와둥,2024-12-14,True,True,35.51724137931034,36.08192865456565,5150.0,5113.918071345434,4896.775214202577
52,오후 2:03,126,저격수,,망용둥,2024-12-14,True,False,25.185185185185187,25.185185185185187,3248.0179562625567,,3374.814814814815
53,오후 2:03,95,허밋,,붉켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,1775.1303354433473,,2477.7680638214592
53,오후 2:03,84,프리스트,,붉켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,505.8329248468519,,772.3385511001388
53,오후 2:03,94,썬콜,620,붉켄,2024-12-14,True,True,6.595744680851064,6.309099918515589,620.0,613.6909000814844,789.9409000814844
54,오후 2:03,127,썬콜,,갈림길,2024-12-14,True,False,6.309099918515589,6.309099918515589,780.0159412063609,,789.9409000814844
55,오후 2:03,106,프리스트,,검켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,652.4746677725698,,772.3385511001388
56,오후 2:03,121,프리스트,,블와둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,761.3665432884196,,772.3385511001388
57,오후 2:03,114,나이트,,갈림길,2024-12-14,True,False,30.76923076923077,30.76923076923077,3536.2550673506803,,4369.2307692307695
57,오후 2:03,139,썬콜,,갈림길,2024-12-14,True,False,6.309099918515589,6.309099918515589,872.6049472449255,,789.9409000814844
57,오후 2:03,92,프리스트,,갈림길,2024-12-14,True,False,6.161448899861128,6.161448899861128,551.7069973489564,,772.3385511001388
58,오후 2:04,147,용기사,,망둥쩔,2024-12-14,True,False,36.08192865456565,36.08192865456565,5183.721487261428,,4896.775214202577
58,오후 2:04,136,프리스트,,망둥쩔,2024-12-14,True,False,6.161448899861128,6.161448899861128,834.2918840282347,,772.3385511001388
59,오후 2:51,152,허밋,,협동,2024-12-14,True,False,18.322845269449758,18.322845269449758,2797.7714800762164,,2477.7680638214592
60,오후 2:51,97,용기사,,듀파,2024-12-14,True,False,36.08192865456565,36.08192865456565,3573.112414002068,,4896.775214202577
60,오후 2:51,106,크루세이더,,듀파,2024-12-14,True,False,31.916575837480995,31.916575837480995,3466.1376940592886,,3895.583424162519
60,오후 2:51,95,용기사,,듀파,2024-12-14,True,False,36.08192865456565,36.08192865456565,3409.5354371768017,,4896.775214202577
60,오후 2:51,98,프리스트,,듀파,2024-12-14,True,False,6.161448899861128,6.161448899861128,617.7168188226971,,772.3385511001388
61,오후 2:51,121,크루세이더,4000,깊바협,2024-12-14,True,True,33.05785123966942,31.916575837480995,4000.0,3968.083424162519,3895.583424162519
62,오후 2:51,156,허밋,3000,블와둥,2024-12-14,True,True,19.23076923076923,18.322845269449758,3000.0,2981.6771547305502,2477.7680638214592
62,오후 2:51,109,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,3916.898676798247,,4896.775214202577
62,오후 2:51,127,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,4486.97946868003,,4896.775214202577
63,오후 2:51,125,프리스트,,물어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,775.7134762839346,,772.3385511001388
64,오후 2:51,157,크루세이더,,깊바협,2024-12-14,True,False,31.916575837480995,31.916575837480995,4889.8474953312025,,3895.583424162519
64,오후 2:51,132,저격수,,깊바협,2024-12-14,True,False,25.185185185185187,25.185185185185187,3362.7024380140033,,3374.814814814815
65,오후 2:52,132,저격수,,와협,2024-12-14,True,False,25.185185185185187,25.185185185185187,3233.769155481831,,3374.814814814815
65,오후 2:52,101,썬콜,,와협,2024-12-14,True,False,6.309099918515589,6.309099918515589,621.3490468372389,,789.9409000814844
65,오후 2:52,148,레인저,,와협,2024-12-14,True,False,21.795060451555432,21.795060451555432,3171.1939295650623,,2372.7763681198735
65,오후 2:52,116,프리스트,,와협,2024-12-14,True,False,6.161448899861128,6.161448899861128,705.4432468852025,,772.3385511001388
66,오후 2:52,107,프리스트,,검켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,670.7383554029911,,772.3385511001388
67,오후 2:52,136,프리스트,840,불어전,2024-12-14,True,True,6.176470588235294,6.161448899861128,840.0,833.8385511001388,772.3385511001388
69,오후 2:52,110,썬콜,,불어전,2024-12-14,True,False,6.309099918515589,6.309099918515589,707.5502702618965,,789.9409000814844
69,오후 2:52,125,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,787.918108483766,,772.3385511001388
69,오후 2:52,132,썬콜,,불어전,2024-12-14,True,False,6.309099918515589,6.309099918515589,844.8492848370723,,789.9409000814844
69,오후 2:52,124,허밋,,불어전,2024-12-14,True,False,18.322845269449758,18.322845269449758,2286.2717721943486,,2477.7680638214592
69,오후 2:52,138,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,869.0365694169844,,772.3385511001388
71,오후 2:52,154,허밋,,블와둥,2024-12-14,True,False,18.322845269449758,18.322845269449758,2780.886409796109,,2477.7680638214592
71,오후 2:52,155,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,5475.4379488094155,,4896.775214202577
71,오후 2:52,156,크루세이더,,블와둥,2024-12-14,True,False,31.916575837480995,31.916575837480995,4914.52378942467,,3895.583424162519
71,오후 2:52,149,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,5332.3274236030975,,4896.775214202577
72,오후 2:52,121,썬콜,,레와둥,2024-12-14,True,False,6.309099918515589,6.309099918515589,782.2427740321056,,789.9409000814844
72,오후 2:52,108,썬콜,,레와둥,2024-12-14,True,False,6.309099918515589,6.309099918515589,677.7995356489952,,789.9409000814844
72,오후 2:52,94,프리스트,,레와둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,566.8902939403648,,772.3385511001388
73,오후 2:52,121,용기사,4000,,2024-12-14,False,True,33.05785123966942,36.08192865456565,4000.0,3963.9180713454343,4896.775214202577
74,오후 2:52,105,용기사,3920,오징어,2024-12-14,True,True,37.333333333333336,36.08192865456565,3920.0,3883.9180713454343,4896.775214202577
74,오후 2:52,113,레인저,2580,오징어,2024-12-14,True,True,22.831858407079647,21.795060451555432,2580.0,2558.2049395484446,2372.7763681198735
74,오후 2:52,132,허밋,2226,오징어,2024-12-14,True,True,16.863636363636363,18.322845269449758,2226.0,2207.6771547305502,2477.7680638214592
74,오후 2:52,104,레인저,2252,오징어,2024-12-14,True,True,21.653846153846153,21.795060451555432,2252.0,2230.2049395484446,2372.7763681198735
74,오후 2:52,93,프리스트,,오징어,2024-12-14,True,False,6.161448899861128,6.161448899861128,582.7367697972747,,772.3385511001388
75,오후 2:52,130,레인저,,,2024-12-14,False,False,21.795060451555432,21.795060451555432,2871.126753495981,,2372.7763681198735
75,오후 2:52,130,용기사,,,2024-12-14,False,False,36.08192865456565,36.08192865456565,4726.314504896549,,4896.775214202577
78,오후 2:52,101,프리스트,,블와둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,613.8433648458097,,772.3385511001388
79,오후 2:52,156,허밋,,망용둥,2024-12-14,True,False,18.322845269449758,18.322845269449758,2910.6379449582155,,2477.7680638214592
81,오후 2:52,157,크루세이더,,,2024-12-14,False,False,31.916575837480995,31.916575837480995,5156.777361459185,,3895.583424162519
82,오후 2:52,109,크루세이더,,불어전,2024-12-14,True,False,31.916575837480995,31.916575837480995,3567.0926088863785,,3895.583424162519
82,오후 2:52,127,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,764.900075818615,,772.3385511001388
82,오후 2:52,117,썬콜,,불어전,2024-12-14,True,False,6.309099918515589,6.309099918515589,718.4216064623571,,789.9409000814844
82,오후 2:52,132,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,828.7520547690998,,772.3385511001388
82,오후 2:52,141,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,880.8918661962686,,772.3385511001388
85,오후 2:52,86,썬콜,,하둥,2024-12-14,True,False,6.309099918515589,6.309099918515589,539.1618293212318,,789.9409000814844
85,오후 2:52,100,용기사,,하둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,3715.2430226304077,,4896.775214202577
85,오후 2:52,114,용기사,,하둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,4180.534134500041,,4896.775214202577
85,오후 2:52,102,프리스트,,하둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,628.4753008210027,,772.3385511001388
86,오후 2:52,97,프리스트,,레와둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,593.9466785792526,,772.3385511001388
87,오후 2:52,109,썬콜,,붉켄,2024-12-14,True,False,6.309099918515589,6.309099918515589,680.0082171866567,,789.9409000814844
88,오후 2:52,91,크루세이더,2800,듀파,2024-12-14,True,True,30.76923076923077,31.916575837480995,2800.0,2768.083424162519,3895.583424162519
89,오후 2:52,148,허밋,,협동,2024-12-14,True,False,18.322845269449758,18.322845269449758,2789.6486614280257,,2477.7680638214592
89,오후 2:52,126,용기사,,협동,2024-12-14,True,False,36.08192865456565,36.08192865456565,4665.3478644840625,,4896.775214202577
89,오후 2:52,162,불독,,협동,2024-12-14,True,False,,,,,
89,오후 2:52,123,불독,,협동,2024-12-14,True,False,,,,,
90,오후 2:52,122,프리스트,,물어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,735.116128003952,,772.3385511001388
91,오후 2:52,115,프리스트,,검켄,2024-12-14,True,False,6.161448899861128,6.161448899861128,716.758364546908,,772.3385511001388
92,오후 2:52,143,나이트,4400,블와둥,2024-12-14,True,True,30.76923076923077,30.76923076923077,4400.0,4369.2307692307695,4369.2307692307695
93,오후 2:52,111,나이트,,불어전,2024-12-14,True,False,30.76923076923077,30.76923076923077,3479.037749387398,,4369.2307692307695
93,오후 2:52,120,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,728.3726533213252,,772.3385511001388
93,오후 2:52,123,허밋,,불어전,2024-12-14,True,False,18.322845269449758,18.322845269449758,2237.391872716164,,2477.7680638214592
93,오후 2:52,135,프리스트,,불어전,2024-12-14,True,False,6.161448899861128,6.161448899861128,845.2452323035017,,772.3385511001388
95,오후 2:53,87,허밋,,,2024-12-14,False,False,18.322845269449758,18.322845269449758,1549.601042218809,,2477.7680638214592
95,오후 2:53,93,허밋,,,2024-12-14,False,False,18.322845269449758,18.322845269449758,1666.5763425949635,,2477.7680638214592
95,오후 2:53,84,허밋,,,2024-12-14,False,False,18.322845269449758,18.322845269449758,1549.323220946375,,2477.7680638214592
96,오후 2:53,147,허밋,2712,큰둥,2024-12-14,True,True,18.448979591836736,18.322845269449758,2712.0,2693.6771547305502,2477.7680638214592
97,오후 2:53,157,허밋,3000,,2024-12-14,False,True,19.10828025477707,18.322845269449758,3000.0,2981.6771547305502,2477.7680638214592
97,오후 2:53,133,크루세이더,4200,,2024-12-14,False,True,31.57894736842105,31.916575837480995,4200.0,4168.083424162519,3895.583424162519
97,오후 2:53,147,썬콜,,,2024-12-14,False,False,6.309099918515589,6.309099918515589,913.9816764028631,,789.9409000814844
97,오후 2:53,98,썬콜,,,2024-12-14,False,False,6.309099918515589,6.309099918515589,622.6473753714553,,789.9409000814844
97,오후 2:53,97,프리스트,,,2024-12-14,False,False,6.161448899861128,6.161448899861128,592.2324698389888,,772.3385511001388
98,오후 2:53,133,크루세이더,,깊바협,2024-12-14,True,False,31.916575837480995,31.916575837480995,4196.627150009042,,3895.583424162519
98,오후 2:53,128,레인저,2800,깊바협,2024-12-14,True,True,21.875,21.795060451555432,2800.0,2778.2049395484446,2372.7763681198735
98,오후 2:53,127,용기사,4600,깊바협,2024-12-14,True,True,36.22047244094488,36.08192865456565,4600.0,4563.918071345434,4896.775214202577
99,오후 2:53,161,용기사,5900,블와둥,2024-12-14,True,True,36.64596273291925,36.08192865456565,5900.0,5863.918071345434,4896.775214202577
99,오후 2:53,147,용기사,5380,블와둥,2024-12-14,True,True,36.59863945578231,36.08192865456565,5380.0,5343.918071345434,4896.775214202577
101,오후 2:53,151,허밋,,블와둥,2024-12-14,True,False,18.322845269449758,18.322845269449758,2712.9148990498975,,2477.7680638214592
101,오후 2:53,147,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,5192.322610653414,,4896.775214202577
101,오후 2:53,160,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,5894.071212817448,,4896.775214202577
102,오후 2:53,95,레인저,2080,오징어,2024-12-14,True,True,21.894736842105264,21.795060451555432,2080.0,2058.2049395484446,2372.7763681198735
102,오후 2:53,104,레인저,2200,오징어,2024-12-14,True,True,21.153846153846153,21.795060451555432,2200.0,2178.2049395484446,2372.7763681198735
102,오후 2:53,103,레인저,2250,오징어,2024-12-14,True,True,21.844660194174757,21.795060451555432,2250.0,2228.2049395484446,2372.7763681198735
102,오후 2:53,108,프리스트,,오징어,2024-12-14,True,False,6.161448899861128,6.161448899861128,651.0260901575904,,772.3385511001388
104,오후 2:53,115,크루세이더,,깊바협,2024-12-14,True,False,31.916575837480995,31.916575837480995,3620.089956669343,,3895.583424162519
104,오후 2:53,117,저격수,,깊바협,2024-12-14,True,False,25.185185185185187,25.185185185185187,2967.676363444151,,3374.814814814815
105,오후 2:53,123,프리스트,,,2024-12-14,False,False,6.161448899861128,6.161448899861128,770.8280185872995,,772.3385511001388
106,오후 2:53,129,용기사,,블와둥,2024-12-14,True,False,36.08192865456565,36.08192865456565,4596.791847401319,,4896.775214202577
107,오후 2:53,117,허밋,,,2024-12-14,False,False,18.322845269449758,18.322845269449758,2098.9849188854396,,2477.7680638214592
108,오후 2:53,112,허밋,,협동,2024-12-14,True,False,18.322845269449758,18.322845269449758,2063.342109535905,,2477.7680638214592
108,오후 2:53,137,용기사,,협동,2024-12-14,True,False,36.08192865456565,36.08192865456565,4878.963927305188,,4896.775214202577
108,오후 2:53,157,불독,,협동,2024-12-14,True,False,,,,,
109,오후 2:53,131,레인저,,와협,2024-12-14,True,False,21.795060451555432,21.795060451555432,2858.4266853817094,,2372.7763681198735
109,오후 2:53,102,썬콜,,와협,2024-12-14,True,False,6.309099918515589,6.309099918515589,647.9689410154718,,789.9409000814844
109,오후 2:53,129,레인저,,와협,2024-12-14,True,False,21.795060451555432,21.795060451555432,2835.9677328315206,,2372.7763681198735
109,오후 2:53,130,프리스트,,와협,2024-12-14,True,False,6.161448899861128,6.161448899861128,795.5712181525122,,772.3385511001388
111,오후 2:53,124,썬콜,769,불어전,2024-12-14,True,True,6.201612903225806,6.309099918515589,769.0,762.6909000814844,789.9409000814844
112,오후 2:54,104,허밋,,붉켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,1952.1837397643674,,2477.7680638214592
112,오후 2:54,89,허밋,,붉켄,2024-12-14,True,False,18.322845269449758,18.322845269449758,1651.509639637961,,2477.7680638214592
112,오후 2:54,126,썬콜,,붉켄,2024-12-14,True,False,6.309099918515589,6.309099918515589,789.3539718753211,,789.9409000814844
112,오후 2:54,106,썬콜,,붉켄,2024-12-14,True,False,6.309099918515589,6.309099918515589,653.066246591137,,789.9409000814844
113,오후 2:54,,레인저,,레와둥,2024-12-14,True,False,21.795060451555432,21.795060451555432,,,2372.7763681198735
113,오후 2:54,131,썬콜,,레와둥,2024-12-14,True,False,6.309099918515589,6.309099918515589,812.8995921391409,,789.9409000814844
113,오후 2:54,129,레인저,,레와둥,2024-12-14,True,False,21.795060451555432,21.795060451555432,2769.771874937737,,2372.7763681198735
113,오후 2:54,99,프리스트,,레와둥,2024-12-14,True,False,6.161448899861128,6.161448899861128,618.5875805226925,,772.3385511001388
115,오후 2:54,110,허밋,,듀파,2024-12-14,True,False,18.322845269449758,18.322845269449758,2032.786505359009,,2477.7680638214592
