party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
1,오후 4:32,111,크루세이더,,깊바협,2025-da-ta/txt/1212.txt-12-12,True,False,31.892048779346023,31.892048779346023,3593.997227076961
2,오후 4:32,117,프리스트,,불어전,2025-da-ta/txt/1212.txt-12-12,True,False,,,
3,오후 4:33,128,크루세이더,,깊바협,2025-da-ta/txt/1212.txt-12-12,True,False,31.892048779346023,31.892048779346023,4088.243065921938
3,오후 4:33,124,레인저,,깊바협,2025-da-ta/txt/1212.txt-12-12,True,False,23.1503748022832,23.1503748022832,2860.946763494114
3,오후 4:33,125,용기사,,깊바협,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,4219.936094290471
4,오후 4:33,129,프리스트,,불어전,2025-da-ta/txt/1212.txt-12-12,True,False,,,
5,오후 4:33,155,허밋,2900,협동,2025-da-ta/txt/1212.txt-12-12,True,True,18.70967741935484,18.83293089101489,2900.0
5,오후 4:33,135,불독,,협동,2025-da-ta/txt/1212.txt-12-12,True,False,6.3559322033898304,6.3559322033898304,837.3764290677404
5,오후 4:33,118,불독,750,협동,2025-da-ta/txt/1212.txt-12-12,True,True,6.3559322033898304,6.3559322033898304,750.0
6,오후 4:33,86,저격수,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,,,
6,오후 4:33,90,허밋,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,18.83293089101489,18.83293089101489,1686.4761060346586
6,오후 4:33,96,프리스트,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,,,
7,오후 4:33,155,용기사,,갈림길,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,5306.025326088654
8,오후 4:33,114,허밋,,불어전,2025-da-ta/txt/1212.txt-12-12,True,False,18.83293089101489,18.83293089101489,2091.6035402778275
8,오후 4:33,126,프리스트,,불어전,2025-da-ta/txt/1212.txt-12-12,True,False,,,
8,오후 4:33,131,썬콜,,불어전,2025-da-ta/txt/1212.txt-12-12,True,False,6.211597399636933,6.211597399636933,823.1892609286784
8,오후 4:33,136,프리스트,,불어전,2025-da-ta/txt/1212.txt-12-12,True,False,,,
9,오후 4:33,150,용기사,,블와둥,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,5244.991669003743
9,오후 4:33,151,허밋,,블와둥,2025-da-ta/txt/1212.txt-12-12,True,False,18.83293089101489,18.83293089101489,2801.988957608527
9,오후 4:33,160,용기사,,블와둥,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,5588.008418266936
9,오후 4:33,101,프리스트,,블와둥,2025-da-ta/txt/1212.txt-12-12,True,False,,,
10,오후 4:33,125,용기사,,산양,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,4156.942834684847
10,오후 4:33,85,프리스트,,산양,2025-da-ta/txt/1212.txt-12-12,True,False,,,
11,오후 4:33,129,프리스트,,,2025-da-ta/txt/1212.txt-12-12,False,False,,,
12,오후 4:33,152,허밋,2900,협동,2025-da-ta/txt/1212.txt-12-12,True,True,19.07894736842105,18.83293089101489,2900.0
12,오후 4:33,133,썬콜,815,협동,2025-da-ta/txt/1212.txt-12-12,True,True,6.12781954887218,6.211597399636933,815.0
13,오후 4:33,120,썬콜,758,레와둥,2025-da-ta/txt/1212.txt-12-12,True,True,6.316666666666666,6.211597399636933,758.0
13,오후 4:33,131,레인저,3650,레와둥,2025-da-ta/txt/1212.txt-12-12,True,False,27.862595419847327,23.1503748022832,3650.0
13,오후 4:33,94,프리스트,,레와둥,2025-da-ta/txt/1212.txt-12-12,True,False,,,
14,오후 4:33,146,썬콜,,협동,2025-da-ta/txt/1212.txt-12-12,True,False,6.211597399636933,6.211597399636933,910.9737995529974
15,오후 4:33,112,용기사,3700,하둥,2025-da-ta/txt/1212.txt-12-12,True,True,33.035714285714285,34.2691163003663,3700.0
15,오후 4:33,118,프리스트,,하둥,2025-da-ta/txt/1212.txt-12-12,True,False,,,
16,오후 4:33,146,허밋,,망용둥,2025-da-ta/txt/1212.txt-12-12,True,False,18.83293089101489,18.83293089101489,2733.836264344484
16,오후 4:33,156,나이트,,망용둥,2025-da-ta/txt/1212.txt-12-12,True,False,31.496062992125985,31.496062992125985,4901.679302557978
16,오후 4:33,165,썬콜,,망용둥,2025-da-ta/txt/1212.txt-12-12,True,False,6.211597399636933,6.211597399636933,1045.7899960024897
16,오후 4:33,166,레인저,,망용둥,2025-da-ta/txt/1212.txt-12-12,True,False,23.1503748022832,23.1503748022832,3910.7635344285595
16,오후 4:33,150,허밋,,망용둥,2025-da-ta/txt/1212.txt-12-12,True,False,18.83293089101489,18.83293089101489,2808.6450312674447
17,오후 4:33,89,허밋,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,18.83293089101489,18.83293089101489,1634.7208071989535
17,오후 4:33,96,레인저,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,23.1503748022832,23.1503748022832,2157.358934494928
17,오후 4:33,87,프리스트,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,,,
17,오후 4:33,117,썬콜,,붉켄,2025-da-ta/txt/1212.txt-12-12,True,False,6.211597399636933,6.211597399636933,706.6346939717524
18,오후 4:33,152,허밋,2900,망용둥,2025-da-ta/txt/1212.txt-12-12,True,True,19.07894736842105,18.83293089101489,2900.0
18,오후 4:33,133,썬콜,815,망용둥,2025-da-ta/txt/1212.txt-12-12,True,True,6.12781954887218,6.211597399636933,815.0
19,오후 4:33,107,크루세이더,,깊바협,2025-da-ta/txt/1212.txt-12-12,True,False,31.892048779346023,31.892048779346023,3311.18394286272
19,오후 4:33,98,프리스트,,깊바협,2025-da-ta/txt/1212.txt-12-12,True,False,,,
20,오후 4:34,142,썬콜,,망용둥,2025-da-ta/txt/1212.txt-12-12,True,False,6.211597399636933,6.211597399636933,887.9171540814382
22,오후 4:34,171,용기사,,협동,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,5875.232974829153
22,오후 4:34,120,용기사,,협동,2025-da-ta/txt/1212.txt-12-12,True,False,34.2691163003663,34.2691163003663,4087.9400740575493
22,오후 4:34,172,불독,,협동,2025-da-ta/txt/1212.txt-12-12,True,False,6.3559322033898304,6.3559322033898304,1120.295506259221
22,오후 4:34,105,불독,,협동,2025-da-ta/txt/1212.txt-12-12,True,False,6.3559322033898304,6.3559322033898304,652.0165217096227
23,오후 4:34,93,프리스트,,레와둥,2025-da-ta/txt/1212.txt-12-12,True,False,,,
23,오후 4:34,111,썬콜,,레와둥,2025-da-ta/txt/1212.txt-12-12,True,False,6.211597399636933,6.211597399636933,707.2711029023031
