party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
1,오전 12:09,104,레인저,,오징어,2025-da-ta/txt/1224.txt-12-24,True,False,23.416879401657845,23.416879401657845,2382.401851673372
1,오전 12:09,115,레인저,,오징어,2025-da-ta/txt/1224.txt-12-24,True,False,23.416879401657845,23.416879401657845,2644.759887830397
1,오전 12:09,131,허밋,,오징어,2025-da-ta/txt/1224.txt-12-24,True,False,18.940402703682505,18.940402703682505,2476.5196941109916
1,오전 12:09,93,프리스트,,오징어,2025-da-ta/txt/1224.txt-12-24,True,False,6.36647771912952,6.36647771912952,582.6863608043016
2,오전 12:09,128,허밋,,협동,2025-da-ta/txt/1224.txt-12-24,True,False,18.940402703682505,18.940402703682505,2432.2987086971893
3,오전 12:09,103,레인저,,붉켄,2025-da-ta/txt/1224.txt-12-24,True,False,23.416879401657845,23.416879401657845,2439.8715462484406
3,오전 12:09,95,레인저,,붉켄,2025-da-ta/txt/1224.txt-12-24,True,False,23.416879401657845,23.416879401657845,2205.6254151478342
3,오전 12:09,103,썬콜,,붉켄,2025-da-ta/txt/1224.txt-12-24,True,False,6.369303605020658,6.369303605020658,659.515466237604
3,오전 12:09,116,썬콜,,붉켄,2025-da-ta/txt/1224.txt-12-24,True,False,6.369303605020658,6.369303605020658,752.1901112592565
4,오전 12:09,98,크루세이더,,듀파,2025-da-ta/txt/1224.txt-12-24,True,False,32.26607474165108,32.26607474165108,3125.0917165899073
4,오전 12:09,112,용기사,,듀파,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,4262.292763930733
4,오전 12:09,98,프리스트,,듀파,2025-da-ta/txt/1224.txt-12-24,True,False,6.36647771912952,6.36647771912952,634.0485753709785
6,오전 12:09,127,허밋,,협동,2025-da-ta/txt/1224.txt-12-24,True,False,18.940402703682505,18.940402703682505,2476.551875072235
6,오전 12:09,109,허밋,,협동,2025-da-ta/txt/1224.txt-12-24,True,False,18.940402703682505,18.940402703682505,2075.545594893735
6,오전 12:09,136,불독,,협동,2025-da-ta/txt/1224.txt-12-24,True,False,,,
6,오전 12:09,103,프리스트,,협동,2025-da-ta/txt/1224.txt-12-24,True,False,6.36647771912952,6.36647771912952,661.2174493597295
7,오전 12:09,130,용기사,,,2025-da-ta/txt/1224.txt-12-24,False,False,37.30300691897236,37.30300691897236,4989.320738453702
8,오전 12:09,114,썬콜,,,2025-da-ta/txt/1224.txt-12-24,False,False,6.369303605020658,6.369303605020658,711.371405761213
9,오전 12:09,120,크루세이더,,깊바협,2025-da-ta/txt/1224.txt-12-24,True,False,32.26607474165108,32.26607474165108,3835.3114101582505
9,오전 12:09,137,용기사,,깊바협,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,4961.280044576874
10,오전 12:09,153,용기사,5800,블와둥,2025-da-ta/txt/1224.txt-12-24,True,True,37.908496732026144,37.30300691897236,5800.0
12,오전 12:09,124,프리스트,780,불어전,2025-da-ta/txt/1224.txt-12-24,True,True,6.290322580645161,6.36647771912952,780.0
13,오전 12:09,109,시프,,깊바협,2025-da-ta/txt/1224.txt-12-24,True,False,,,
13,오전 12:09,129,레인저,3050,깊바협,2025-da-ta/txt/1224.txt-12-24,True,True,23.643410852713178,23.416879401657845,3050.0
13,오전 12:09,109,프리스트,,깊바협,2025-da-ta/txt/1224.txt-12-24,True,False,6.36647771912952,6.36647771912952,694.6064855489699
14,오전 12:09,120,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,4461.258023003101
14,오전 12:09,145,용기사,5550,블와둥,2025-da-ta/txt/1224.txt-12-24,True,True,38.275862068965516,37.30300691897236,5550.0
15,오전 12:09,121,허밋,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,18.940402703682505,18.940402703682505,2330.839178568146
15,오전 12:09,115,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,4196.024268228728
15,오전 12:09,105,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,3870.119787360371
15,오전 12:09,125,크루세이더,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,32.26607474165108,32.26607474165108,3956.305830138014
15,오전 12:09,134,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,4901.840937934515
17,오전 12:09,151,허밋,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,18.940402703682505,18.940402703682505,2870.01463868482
17,오전 12:09,148,레인저,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,23.416879401657845,23.416879401657845,3540.8178660404633
17,오전 12:09,148,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,5436.964984627067
18,오전 12:09,121,나이트,,레와둥,2025-da-ta/txt/1224.txt-12-24,True,False,,,
18,오전 12:09,123,썬콜,,레와둥,2025-da-ta/txt/1224.txt-12-24,True,False,6.369303605020658,6.369303605020658,771.7525522601295
18,오전 12:09,95,프리스트,,레와둥,2025-da-ta/txt/1224.txt-12-24,True,False,6.36647771912952,6.36647771912952,602.5038693066865
19,오전 12:09,115,레인저,,망용둥,2025-da-ta/txt/1224.txt-12-24,True,False,23.416879401657845,23.416879401657845,2712.0757988662913
20,오전 12:10,153,허밋,2986,블와둥,2025-da-ta/txt/1224.txt-12-24,True,True,19.516339869281047,18.940402703682505,2986.0
20,오전 12:10,154,용기사,5850,블와둥,2025-da-ta/txt/1224.txt-12-24,True,True,37.98701298701299,37.30300691897236,5850.0
20,오전 12:10,112,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,4084.819434123409
20,오전 12:10,145,용기사,,블와둥,2025-da-ta/txt/1224.txt-12-24,True,False,37.30300691897236,37.30300691897236,5493.985974587392
