party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
1,오전 12:18,123,시프,,,2025-da-ta/txt/1216.txt-12-16,False,False,,,
2,오전 12:18,143,허밋,,블와둥,2025-da-ta/txt/1216.txt-12-16,True,False,18.321833102340644,18.321833102340644,2578.193729721203
2,오전 12:18,150,크루세이더,,블와둥,2025-da-ta/txt/1216.txt-12-16,True,False,32.28564173249596,32.28564173249596,4850.012215833093
2,오전 12:18,163,용기사,,블와둥,2025-da-ta/txt/1216.txt-12-16,True,False,35.36986362515881,35.36986362515881,5749.066799413789
4,오전 12:18,122,썬콜,,레와둥,2025-da-ta/txt/1216.txt-12-16,True,False,6.226383257027889,6.226383257027889,781.6220652981536
5,오전 12:18,111,프리스트,,불어전,2025-da-ta/txt/1216.txt-12-16,True,False,6.186438512868644,6.186438512868644,689.1627811230944
6,오전 12:18,102,프리스트,,,2025-da-ta/txt/1216.txt-12-16,False,False,6.186438512868644,6.186438512868644,638.0391405547466
6,오전 12:18,150,썬콜,,,2025-da-ta/txt/1216.txt-12-16,False,False,6.226383257027889,6.226383257027889,945.7350976694789
6,오전 12:18,110,썬콜,,,2025-da-ta/txt/1216.txt-12-16,False,False,6.226383257027889,6.226383257027889,693.6675377315141
7,오전 12:19,121,레인저,,망용둥,2025-da-ta/txt/1216.txt-12-16,True,False,22.338750396289463,22.338750396289463,2650.050095181743
8,오전 12:19,108,저격수,2480,와협,2025-da-ta/txt/1216.txt-12-16,True,True,22.962962962962962,23.83578024908139,2480.0
8,오전 12:19,114,레인저,2600,와협,2025-da-ta/txt/1216.txt-12-16,True,True,22.80701754385965,22.338750396289463,2600.0
8,오전 12:19,142,레인저,3100,와협,2025-da-ta/txt/1216.txt-12-16,True,True,21.830985915492956,22.338750396289463,3100.0
8,오전 12:19,117,레인저,2550,와협,2025-da-ta/txt/1216.txt-12-16,True,True,21.794871794871796,22.338750396289463,2550.0
8,오전 12:19,110,프리스트,,와협,2025-da-ta/txt/1216.txt-12-16,True,False,6.186438512868644,6.186438512868644,699.8925659767876
