party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
1,오후 11:24,163,허밋,,망둥쩔,2025-da-ta/txt/1223.txt-12-23,True,False,18.313080871977586,18.313080871977586,2970.198100771076
1,오후 11:24,143,프리스트,,망둥쩔,2025-da-ta/txt/1223.txt-12-23,True,False,6.2690725021848195,6.2690725021848195,915.490361272134
3,오후 11:24,131,용기사,,산양,2025-da-ta/txt/1223.txt-12-23,True,False,37.22220306831317,37.22220306831317,4915.599051765651
3,오후 11:24,135,레인저,,산양,2025-da-ta/txt/1223.txt-12-23,True,False,23.404255319148938,23.404255319148938,3099.745678330777
3,오후 11:24,130,허밋,,산양,2025-da-ta/txt/1223.txt-12-23,True,False,18.313080871977586,18.313080871977586,2324.157697924663
4,오후 11:24,104,썬콜,,레와둥,2025-da-ta/txt/1223.txt-12-23,True,False,6.397820816487996,6.397820816487996,651.4530675366427
4,오후 11:24,114,레인저,,레와둥,2025-da-ta/txt/1223.txt-12-23,True,False,23.404255319148938,23.404255319148938,2686.5205040755977
5,오후 11:24,123,썬콜,791,망용둥,2025-da-ta/txt/1223.txt-12-23,True,True,6.430894308943089,6.397820816487996,791.0
6,오후 11:24,154,크루세이더,,깊바협,2025-da-ta/txt/1223.txt-12-23,True,False,32.350889431461454,32.350889431461454,4904.674968085408
6,오후 11:24,153,허밋,,깊바협,2025-da-ta/txt/1223.txt-12-23,True,False,18.313080871977586,18.313080871977586,2816.8887528871974
6,오후 11:24,146,크루세이더,,깊바협,2025-da-ta/txt/1223.txt-12-23,True,False,32.350889431461454,32.350889431461454,4603.367992504701
7,오후 11:24,112,시프,,,2025-da-ta/txt/1223.txt-12-23,False,False,,,
8,오후 11:24,126,썬콜,,붉켄,2025-da-ta/txt/1223.txt-12-23,True,False,6.397820816487996,6.397820816487996,828.6386358189202
8,오후 11:24,124,썬콜,,붉켄,2025-da-ta/txt/1223.txt-12-23,True,False,6.397820816487996,6.397820816487996,802.3465719055135
9,오후 11:24,102,프리스트,,협동,2025-da-ta/txt/1223.txt-12-23,True,False,6.2690725021848195,6.2690725021848195,641.1603081693967
10,오후 11:24,101,레인저,,듀파,2025-da-ta/txt/1223.txt-12-23,True,False,23.404255319148938,23.404255319148938,2333.880656367673
10,오후 11:24,104,용기사,,듀파,2025-da-ta/txt/1223.txt-12-23,True,False,37.22220306831317,37.22220306831317,3815.5130825628457
11,오후 11:24,106,프리스트,,망용둥,2025-da-ta/txt/1223.txt-12-23,True,False,6.2690725021848195,6.2690725021848195,645.3248198868529
12,오후 11:24,93,프리스트,,레와둥,2025-da-ta/txt/1223.txt-12-23,True,False,6.2690725021848195,6.2690725021848195,567.709663775848
14,오후 11:24,125,프리스트,,불어전,2025-da-ta/txt/1223.txt-12-23,True,False,6.2690725021848195,6.2690725021848195,790.3971486848563
15,오후 11:24,141,레인저,3300,망용둥,2025-da-ta/txt/1223.txt-12-23,True,True,23.404255319148938,23.404255319148938,3300.0
16,오후 11:24,167,레인저,,망용둥,2025-da-ta/txt/1223.txt-12-23,True,False,23.404255319148938,23.404255319148938,3850.891021663261
17,오후 11:24,104,썬콜,,,2025-da-ta/txt/1223.txt-12-23,False,False,6.397820816487996,6.397820816487996,651.8770910486345
17,오후 11:24,127,썬콜,810,,2025-da-ta/txt/1223.txt-12-23,False,True,6.377952755905512,6.397820816487996,810.0
