party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level
47,오전 12:02,121,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
48,오전 12:02,95,허밋,,,2024-12-10,False,False,,18.474924785313952
49,오전 12:02,96,허밋,,듀파,2024-12-10,True,False,,18.474924785313952
49,오전 12:02,105,크루세이더,,듀파,2024-12-10,True,False,,32.54697743885196
49,오전 12:02,86,용기사,,듀파,2024-12-10,True,False,,35.394149236856975
49,오전 12:02,113,용기사,,듀파,2024-12-10,True,False,,35.394149236856975
49,오전 12:02,82,프리스트,,듀파,2024-12-10,True,False,,6.2015503875969
50,오전 12:02,130,프리스트,,망둥쩔,2024-12-10,True,False,,6.2015503875969
51,오전 12:02,115,크루세이더,,깊바협,2024-12-10,True,False,,32.54697743885196
51,오전 12:02,126,크루세이더,,깊바협,2024-12-10,True,False,,32.54697743885196
51,오전 12:02,127,프리스트,,깊바협,2024-12-10,True,False,,6.2015503875969
55,오전 12:03,90,프리스트,,듀파,2024-12-10,True,False,,6.2015503875969
56,오전 12:03,131,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
56,오전 12:03,143,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
57,오전 12:03,,프리스트,,검켄,2024-12-10,True,False,,6.2015503875969
58,오전 12:03,136,허밋,2600,망용둥,2024-12-10,True,True,19.11764705882353,18.474924785313952
59,오전 12:03,149,저격수,,망용둥,2024-12-10,True,False,,
61,오전 12:03,107,썬콜,,,2024-12-10,False,False,,6.344197585449373
62,오전 12:03,116,용기사,4218,불어전,2024-12-10,True,True,36.36206896551724,35.394149236856975
63,오전 12:03,131,시프,,,2024-12-10,False,False,,
63,오전 12:03,154,썬콜,,,2024-12-10,False,False,,6.344197585449373
63,오전 12:03,128,썬콜,,,2024-12-10,False,False,,6.344197585449373
63,오전 12:03,101,프리스트,,,2024-12-10,False,False,,6.2015503875969
64,오전 12:03,142,썬콜,,망용둥,2024-12-10,True,False,,6.344197585449373
65,오전 12:03,127,크루세이더,3950,,2024-12-10,False,True,31.10236220472441,32.54697743885196
66,오전 12:03,94,허밋,,붉켄,2024-12-10,True,False,,18.474924785313952
66,오전 12:03,95,저격수,,붉켄,2024-12-10,True,False,,
66,오전 12:03,110,썬콜,,붉켄,2024-12-10,True,False,,6.344197585449373
67,오전 12:03,139,허밋,,망용둥,2024-12-10,True,False,,18.474924785313952
70,오전 12:03,89,썬콜,,하둥,2024-12-10,True,False,,6.344197585449373
70,오전 12:03,92,용기사,,하둥,2024-12-10,True,False,,35.394149236856975
70,오전 12:03,84,용기사,,하둥,2024-12-10,True,False,,35.394149236856975
70,오전 12:03,88,프리스트,,하둥,2024-12-10,True,False,,6.2015503875969
71,오전 12:03,104,나이트,,불어전,2024-12-10,True,False,,
71,오전 12:03,113,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
71,오전 12:03,125,썬콜,,불어전,2024-12-10,True,False,,6.344197585449373
72,오전 12:03,104,프리스트,,,2024-12-10,False,False,,6.2015503875969
73,오전 12:03,133,썬콜,837,레와둥,2024-12-10,True,True,6.293233082706767,6.344197585449373
73,오전 12:03,105,썬콜,711,레와둥,2024-12-10,True,True,6.771428571428571,6.344197585449373
75,오전 12:03,86,저격수,,붉켄,2024-12-10,True,False,,
75,오전 12:03,91,프리스트,,붉켄,2024-12-10,True,False,,6.2015503875969
77,오전 12:03,142,크루세이더,,망용둥,2024-12-10,True,False,,32.54697743885196
80,오전 12:04,122,용기사,4200,,2024-12-10,False,True,34.42622950819672,35.394149236856975
84,오전 12:03,132,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
85,오전 12:04,117,레인저,,,2024-12-10,False,False,,22.815533980582526
86,오전 12:04,131,허밋,2460,망용둥,2024-12-10,True,True,18.778625954198475,18.474924785313952
87,오전 12:04,100,저격수,,,2024-12-10,False,False,,
88,오전 12:04,156,용기사,,협동,2024-12-10,True,False,,35.394149236856975
88,오전 12:04,156,크루세이더,,협동,2024-12-10,True,False,,32.54697743885196
88,오전 12:04,112,불독,,협동,2024-12-10,True,False,,
88,오전 12:04,111,프리스트,,협동,2024-12-10,True,False,,6.2015503875969
89,오전 12:04,136,썬콜,,,2024-12-10,False,False,,6.344197585449373
89,오전 12:04,120,허밋,,,2024-12-10,False,False,,18.474924785313952
90,오전 12:04,133,허밋,,,2024-12-10,False,False,,18.474924785313952
91,오전 12:04,129,허밋,,망용둥,2024-12-10,True,False,,18.474924785313952
91,오전 12:04,133,썬콜,,망용둥,2024-12-10,True,False,,6.344197585449373
91,오전 12:04,136,저격수,,망용둥,2024-12-10,True,False,,
91,오전 12:04,142,허밋,,망용둥,2024-12-10,True,False,,18.474924785313952
91,오전 12:04,130,프리스트,,망용둥,2024-12-10,True,False,,6.2015503875969
92,오전 12:04,106,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
92,오전 12:04,129,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
92,오전 12:04,141,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
93,오전 12:04,91,허밋,,붉켄,2024-12-10,True,False,,18.474924785313952
93,오전 12:04,98,허밋,,붉켄,2024-12-10,True,False,,18.474924785313952
95,오전 12:04,118,크루세이더,3900,오징어,2024-12-10,True,True,33.05084745762712,32.54697743885196
95,오전 12:04,103,레인저,2350,오징어,2024-12-10,True,True,22.815533980582526,22.815533980582526
95,오전 12:04,114,크루세이더,3650,오징어,2024-12-10,True,True,32.01754385964912,32.54697743885196
95,오전 12:04,105,허밋,2000,오징어,2024-12-10,True,True,19.047619047619047,18.474924785313952
95,오전 12:04,112,크루세이더,3800,오징어,2024-12-10,True,True,33.92857142857143,32.54697743885196
95,오전 12:04,144,썬콜,871,오징어,2024-12-10,True,True,6.048611111111111,6.344197585449373
97,오전 12:04,150,크루세이더,,블와둥,2024-12-10,True,False,,32.54697743885196
97,오전 12:04,146,용기사,,블와둥,2024-12-10,True,False,,35.394149236856975
97,오전 12:04,122,프리스트,,블와둥,2024-12-10,True,False,,6.2015503875969
99,오전 12:04,122,크루세이더,,깊바협,2024-12-10,True,False,,32.54697743885196
100,오전 12:08,125,크루세이더,4000,,2024-12-10,False,True,32.0,32.54697743885196
100,오전 12:08,133,레인저,,,2024-12-10,False,False,,22.815533980582526
102,오전 12:08,125,허밋,2200,망용둥,2024-12-10,True,True,17.6,18.474924785313952
105,오전 12:08,133,프리스트,,,2024-12-10,False,False,,6.2015503875969
106,오전 12:08,133,프리스트,,검켄,2024-12-10,True,False,,6.2015503875969
107,오전 12:08,135,썬콜,,산양,2024-12-10,True,False,,6.344197585449373
107,오전 12:08,127,허밋,,산양,2024-12-10,True,False,,18.474924785313952
107,오전 12:08,131,허밋,,산양,2024-12-10,True,False,,18.474924785313952
112,오전 12:09,142,썬콜,900,망용둥,2024-12-10,True,True,6.338028169014085,6.344197585449373
113,오전 12:09,102,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
113,오전 12:09,124,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
114,오전 12:09,136,썬콜,,레와둥,2024-12-10,True,False,,6.344197585449373
114,오전 12:09,120,허밋,,레와둥,2024-12-10,True,False,,18.474924785313952
118,오전 12:09,122,용기사,,,2024-12-10,False,False,,35.394149236856975
122,오전 12:09,118,크루세이더,,깊바협,2024-12-10,True,False,,32.54697743885196
122,오전 12:09,119,용기사,,깊바협,2024-12-10,True,False,,35.394149236856975
124,오전 12:03,126,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
128,오전 12:09,131,썬콜,,불어전,2024-12-10,True,False,,6.344197585449373
131,오전 12:09,124,썬콜,,불어전,2024-12-10,True,False,,6.344197585449373
134,오전 12:10,137,썬콜,,산양,2024-12-10,True,False,,6.344197585449373
137,오전 12:10,84,프리스트,,산양,2024-12-10,True,False,,6.2015503875969
138,오전 12:10,138,허밋,,위둥,2024-12-10,True,False,,18.474924785313952
138,오전 12:10,110,썬콜,,위둥,2024-12-10,True,False,,6.344197585449373
138,오전 12:10,134,허밋,,위둥,2024-12-10,True,False,,18.474924785313952
138,오전 12:10,130,썬콜,,위둥,2024-12-10,True,False,,6.344197585449373
139,오전 12:10,150,허밋,,망용둥,2024-12-10,True,False,,18.474924785313952
140,오전 12:10,129,용기사,,산양,2024-12-10,True,False,,35.394149236856975
141,오전 12:10,112,썬콜,720,불어전,2024-12-10,True,True,6.428571428571429,6.344197585449373
141,오전 12:10,120,허밋,2200,불어전,2024-12-10,True,True,18.333333333333332,18.474924785313952
145,오전 12:10,118,썬콜,732,레와둥,2024-12-10,True,True,6.203389830508475,6.344197585449373
145,오전 12:10,139,썬콜,877,레와둥,2024-12-10,True,True,6.309352517985611,6.344197585449373
145,오전 12:10,93,프리스트,,레와둥,2024-12-10,True,False,,6.2015503875969
146,오전 12:10,145,허밋,2800,협동,2024-12-10,True,True,19.310344827586206,18.474924785313952
146,오전 12:10,137,썬콜,877,협동,2024-12-10,True,True,6.401459854014599,6.344197585449373
149,오전 12:10,153,허밋,,망용둥,2024-12-10,True,False,,18.474924785313952
149,오전 12:10,146,저격수,,망용둥,2024-12-10,True,False,,
149,오전 12:10,131,썬콜,,망용둥,2024-12-10,True,False,,6.344197585449373
149,오전 12:10,153,시프,,망용둥,2024-12-10,True,False,,
149,오전 12:10,141,허밋,,망용둥,2024-12-10,True,False,,18.474924785313952
152,오전 12:11,140,크루세이더,,깊바협,2024-12-10,True,False,,32.54697743885196
152,오전 12:11,139,레인저,,깊바협,2024-12-10,True,False,,22.815533980582526
152,오전 12:11,141,용기사,,깊바협,2024-12-10,True,False,,35.394149236856975
154,오전 12:11,91,프리스트,,산양,2024-12-10,True,False,,6.2015503875969
155,오전 12:11,90,프리스트,,붉켄,2024-12-10,True,False,,6.2015503875969
157,오전 12:11,107,허밋,,붉켄,2024-12-10,True,False,,18.474924785313952
160,오전 12:11,121,저격수,,,2024-12-10,False,False,,
161,오전 12:11,108,허밋,1800,,2024-12-10,False,True,16.666666666666668,18.474924785313952
163,오전 12:11,152,허밋,2800,망용둥,2024-12-10,True,True,18.42105263157895,18.474924785313952
165,오전 12:11,95,프리스트,,붉켄,2024-12-10,True,False,,6.2015503875969
166,오전 12:11,112,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
166,오전 12:11,123,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
166,오전 12:11,145,크루세이더,,불어전,2024-12-10,True,False,,32.54697743885196
166,오전 12:11,133,허밋,,불어전,2024-12-10,True,False,,18.474924785313952
166,오전 12:11,138,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
167,오전 12:11,88,썬콜,,하둥,2024-12-10,True,False,,6.344197585449373
167,오전 12:11,89,용기사,,하둥,2024-12-10,True,False,,35.394149236856975
167,오전 12:11,87,용기사,,하둥,2024-12-10,True,False,,35.394149236856975
167,오전 12:11,87,프리스트,,하둥,2024-12-10,True,False,,6.2015503875969
168,오전 12:11,103,레인저,,듀파,2024-12-10,True,False,,22.815533980582526
168,오전 12:11,88,용기사,,듀파,2024-12-10,True,False,,35.394149236856975
168,오전 12:11,114,크루세이더,,듀파,2024-12-10,True,False,,32.54697743885196
168,오전 12:11,86,프리스트,,듀파,2024-12-10,True,False,,6.2015503875969
169,오전 12:11,126,크루세이더,4181,블와둥,2024-12-10,True,True,33.182539682539684,32.54697743885196
170,오전 12:11,106,레인저,,듀파,2024-12-10,True,False,,22.815533980582526
171,오전 12:11,116,프리스트,,검켄,2024-12-10,True,False,,6.2015503875969
173,오전 12:12,90,프리스트,,,2024-12-10,False,False,,6.2015503875969
174,오전 12:12,105,나이트,,듀파,2024-12-10,True,False,,
174,오전 12:12,85,크루세이더,,듀파,2024-12-10,True,False,,32.54697743885196
177,오전 12:12,135,썬콜,851,망용둥,2024-12-10,True,True,6.303703703703704,6.344197585449373
178,오전 12:12,119,프리스트,,물어전,2024-12-10,True,False,,6.2015503875969
181,오전 12:12,158,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
183,오전 12:12,130,프리스트,,불어전,2024-12-10,True,False,,6.2015503875969
186,오전 12:12,86,썬콜,,하둥,2024-12-10,True,False,,6.344197585449373
186,오전 12:12,86,프리스트,,하둥,2024-12-10,True,False,,6.2015503875969
187,오전 12:12,85,썬콜,,하둥,2024-12-10,True,False,,6.344197585449373
188,오전 12:12,129,프리스트,800,불어전,2024-12-10,True,True,6.2015503875969,6.2015503875969
189,오전 12:12,102,나이트,,듀파,2024-12-10,True,False,,
190,오전 12:12,130,레인저,,위둥,2024-12-10,True,False,,22.815533980582526
190,오전 12:12,149,크루세이더,,위둥,2024-12-10,True,False,,32.54697743885196
196,오전 12:13,82,썬콜,,하둥,2024-12-10,True,False,,6.344197585449373
196,오전 12:13,93,프리스트,,하둥,2024-12-10,True,False,,6.2015503875969
197,오전 12:13,129,불독,,협동,2024-12-10,True,False,,
197,오전 12:13,145,불독,,협동,2024-12-10,True,False,,
197,오전 12:13,99,불독,,협동,2024-12-10,True,False,,
198,오전 12:13,135,프리스트,,,2024-12-10,False,False,,6.2015503875969
199,오전 12:13,112,용기사,,산양,2024-12-10,True,False,,35.394149236856975
199,오전 12:13,138,썬콜,,산양,2024-12-10,True,False,,6.344197585449373
199,오전 12:13,109,허밋,,산양,2024-12-10,True,False,,18.474924785313952
199,오전 12:13,88,프리스트,,산양,2024-12-10,True,False,,6.2015503875969
200,오전 12:13,115,저격수,,갈림길,2024-12-10,True,False,,
200,오전 12:13,118,허밋,,갈림길,2024-12-10,True,False,,18.474924785313952
