party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level
1,오전 12:22,131,용기사,,갈림길,2024-12-06,True,False,,35.57986344055911
2,오전 12:22,84,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
2,오전 12:22,88,저격수,,붉켄,2024-12-06,True,False,,24.317674303200725
2,오전 12:22,105,썬콜,,붉켄,2024-12-06,True,False,,6.162337662337662
3,오전 12:22,120,프리스트,766,불어전,2024-12-06,True,True,6.383333333333334,6.298159910255282
4,오전 12:22,146,시프,,깊바협,2024-12-06,True,False,,
4,오전 12:22,125,레인저,,깊바협,2024-12-06,True,False,,22.30806446469367
4,오전 12:22,140,용기사,,깊바협,2024-12-06,True,False,,35.57986344055911
5,오전 12:22,116,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
5,오전 12:22,136,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
5,오전 12:22,104,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
7,오전 12:23,106,용기사,,산양,2024-12-06,True,False,,35.57986344055911
7,오전 12:23,129,나이트,,산양,2024-12-06,True,False,,32.20338983050848
7,오전 12:23,96,프리스트,,산양,2024-12-06,True,False,,6.298159910255282
8,오전 12:23,119,크루세이더,3300,오징어,2024-12-06,True,True,27.73109243697479,31.66826039688762
8,오전 12:23,115,허밋,2140,오징어,2024-12-06,True,True,18.608695652173914,17.972207362501468
8,오전 12:23,131,허밋,2350,오징어,2024-12-06,True,True,17.938931297709924,17.972207362501468
8,오전 12:23,94,프리스트,,오징어,2024-12-06,True,False,,6.298159910255282
9,오전 12:23,98,용기사,,,2024-12-06,False,False,,35.57986344055911
11,오전 12:23,108,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
11,오전 12:23,139,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
11,오전 12:23,145,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
11,오전 12:23,163,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
11,오전 12:23,141,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
12,오전 12:23,157,레인저,,불어전,2024-12-06,True,False,,22.30806446469367
13,오전 12:23,136,용기사,4900,,2024-12-06,False,True,36.029411764705884,35.57986344055911
15,오전 12:23,118,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
16,오전 12:23,105,프리스트,630,불어전,2024-12-06,True,True,6.0,6.298159910255282
16,오전 12:23,,용기사,,불어전,2024-12-06,True,False,,35.57986344055911
17,오전 12:23,124,허밋,,산양,2024-12-06,True,False,,17.972207362501468
18,오전 12:23,126,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
19,오전 12:23,136,크루세이더,4300,깊바협,2024-12-06,True,True,31.61764705882353,31.66826039688762
20,오전 12:23,114,불독,,듀파,2024-12-06,True,False,,
20,오전 12:23,124,불독,,듀파,2024-12-06,True,False,,
20,오전 12:23,118,불독,,듀파,2024-12-06,True,False,,
20,오전 12:23,83,크루세이더,,듀파,2024-12-06,True,False,,31.66826039688762
20,오전 12:23,113,용기사,,듀파,2024-12-06,True,False,,35.57986344055911
21,오전 12:23,117,프리스트,,물어전,2024-12-06,True,False,,6.298159910255282
23,오전 12:23,108,크루세이더,,불어전,2024-12-06,True,False,,31.66826039688762
23,오전 12:23,135,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
23,오전 12:23,111,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
23,오전 12:23,120,용기사,,불어전,2024-12-06,True,False,,35.57986344055911
23,오전 12:23,143,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
24,오전 12:23,103,썬콜,,,2024-12-06,False,False,,6.162337662337662
24,오전 12:23,126,프리스트,815,,2024-12-06,False,True,6.468253968253968,6.298159910255282
24,오전 12:23,118,썬콜,,,2024-12-06,False,False,,6.162337662337662
25,오전 12:24,93,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
25,오전 12:24,83,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
25,오전 12:24,125,썬콜,,붉켄,2024-12-06,True,False,,6.162337662337662
25,오전 12:24,97,프리스트,,붉켄,2024-12-06,True,False,,6.298159910255282
26,오전 12:24,146,허밋,2683,불어전,2024-12-06,True,True,18.376712328767123,17.972207362501468
28,오전 12:24,111,레인저,,검켄,2024-12-06,True,False,,22.30806446469367
29,오전 12:24,115,레인저,,붉켄,2024-12-06,True,False,,22.30806446469367
29,오전 12:24,83,레인저,,붉켄,2024-12-06,True,False,,22.30806446469367
29,오전 12:24,109,썬콜,,붉켄,2024-12-06,True,False,,6.162337662337662
29,오전 12:24,87,프리스트,,붉켄,2024-12-06,True,False,,6.298159910255282
30,오전 12:24,147,저격수,,불어전,2024-12-06,True,False,,24.317674303200725
31,오전 12:24,123,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
32,오전 12:24,129,레인저,,깊바협,2024-12-06,True,False,,22.30806446469367
32,오전 12:24,105,프리스트,,깊바협,2024-12-06,True,False,,6.298159910255282
33,오전 12:24,130,크루세이더,4100,깊바협,2024-12-06,True,True,31.53846153846154,31.66826039688762
33,오전 12:24,140,허밋,2532,깊바협,2024-12-06,True,True,18.085714285714285,17.972207362501468
33,오전 12:24,121,용기사,4141,깊바협,2024-12-06,True,True,34.22314049586777,35.57986344055911
35,오전 12:24,112,허밋,,물어전,2024-12-06,True,False,,17.972207362501468
36,오전 12:24,115,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
37,오전 12:24,93,허밋,,검켄,2024-12-06,True,False,,17.972207362501468
38,오전 12:24,110,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
38,오전 12:24,121,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
38,오전 12:24,143,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
38,오전 12:24,106,허밋,,검켄,2024-12-06,True,False,,17.972207362501468
39,오전 12:24,119,크루세이더,,오징어,2024-12-06,True,False,,31.66826039688762
40,오전 12:25,126,허밋,,,2024-12-06,False,False,,17.972207362501468
43,오전 12:25,112,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
43,오전 12:25,96,프리스트,,붉켄,2024-12-06,True,False,,6.298159910255282
44,오전 12:25,117,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
44,오전 12:25,106,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
44,오전 12:25,129,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
44,오전 12:25,145,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
44,오전 12:25,133,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
46,오전 12:25,100,프리스트,660,불어전,2024-12-06,True,True,6.6,6.298159910255282
49,오전 12:25,117,레인저,,,2024-12-06,False,False,,22.30806446469367
49,오전 12:25,104,썬콜,,,2024-12-06,False,False,,6.162337662337662
49,오전 12:25,90,프리스트,,,2024-12-06,False,False,,6.298159910255282
52,오전 12:25,133,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
53,오전 12:25,113,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
53,오전 12:25,102,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
54,오전 12:25,97,불독,,,2024-12-06,False,False,,
54,오전 12:25,92,허밋,1550,,2024-12-06,False,True,16.847826086956523,17.972207362501468
54,오전 12:25,92,프리스트,,,2024-12-06,False,False,,6.298159910255282
56,오전 12:25,143,허밋,2542,깊바협,2024-12-06,True,True,17.776223776223777,17.972207362501468
56,오전 12:25,143,용기사,5200,깊바협,2024-12-06,True,True,36.36363636363637,35.57986344055911
56,오전 12:25,106,프리스트,,깊바협,2024-12-06,True,False,,6.298159910255282
57,오전 12:25,110,저격수,,듀파,2024-12-06,True,False,,24.317674303200725
57,오전 12:25,99,크루세이더,,듀파,2024-12-06,True,False,,31.66826039688762
57,오전 12:25,119,나이트,,듀파,2024-12-06,True,False,,32.20338983050848
57,오전 12:25,89,프리스트,,듀파,2024-12-06,True,False,,6.298159910255282
58,오전 12:25,135,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
58,오전 12:25,93,저격수,,검켄,2024-12-06,True,False,,24.317674303200725
61,오전 12:25,100,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
61,오전 12:25,109,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
61,오전 12:25,163,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
62,오전 12:26,119,허밋,,푸켄,2024-12-06,True,False,,17.972207362501468
62,오전 12:26,117,허밋,,푸켄,2024-12-06,True,False,,17.972207362501468
62,오전 12:26,92,프리스트,,푸켄,2024-12-06,True,False,,6.298159910255282
63,오전 12:26,120,저격수,,검켄,2024-12-06,True,False,,24.317674303200725
64,오전 12:26,125,크루세이더,3900,,2024-12-06,False,True,31.2,31.66826039688762
65,오전 12:26,103,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
65,오전 12:26,165,크루세이더,,불어전,2024-12-06,True,False,,31.66826039688762
65,오전 12:26,148,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
65,오전 12:26,153,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
66,오전 12:26,120,레인저,,붉켄,2024-12-06,True,False,,22.30806446469367
66,오전 12:26,90,썬콜,,붉켄,2024-12-06,True,False,,6.162337662337662
67,오전 12:26,102,허밋,,푸켄,2024-12-06,True,False,,17.972207362501468
71,오전 12:26,102,프리스트,,,2024-12-06,False,False,,6.298159910255282
72,오전 12:26,89,저격수,,붉켄,2024-12-06,True,False,,24.317674303200725
72,오전 12:26,87,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
72,오전 12:26,99,썬콜,,붉켄,2024-12-06,True,False,,6.162337662337662
73,오전 12:26,91,썬콜,,,2024-12-06,False,False,,6.162337662337662
75,오전 12:26,106,레인저,,붉켄,2024-12-06,True,False,,22.30806446469367
75,오전 12:26,89,프리스트,,붉켄,2024-12-06,True,False,,6.298159910255282
76,오전 12:26,133,프리스트,,물어전,2024-12-06,True,False,,6.298159910255282
78,,166,크루세이더,,,2024-12-06,False,False,,31.66826039688762
78,,148,썬콜,,,2024-12-06,False,False,,6.162337662337662
78,,153,프리스트,,,2024-12-06,False,False,,6.298159910255282
79,오전 12:26,141,용기사,5000,산양,2024-12-06,True,True,35.46099290780142,35.57986344055911
83,오전 12:27,117,레인저,,듀파,2024-12-06,True,False,,22.30806446469367
83,오전 12:27,116,허밋,,듀파,2024-12-06,True,False,,17.972207362501468
83,오전 12:27,98,크루세이더,,듀파,2024-12-06,True,False,,31.66826039688762
84,오전 12:27,142,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
85,오전 12:27,92,프리스트,,하둥,2024-12-06,True,False,,6.298159910255282
86,오전 12:27,111,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
88,오전 12:27,107,저격수,2600,듀파,2024-12-06,True,True,24.299065420560748,24.317674303200725
88,오전 12:27,89,크루세이더,,듀파,2024-12-06,True,False,,31.66826039688762
89,오전 12:27,132,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
90,오전 12:27,99,불독,,,2024-12-06,False,False,,
92,오전 12:27,115,저격수,,산양,2024-12-06,True,False,,24.317674303200725
96,오전 12:27,129,허밋,,검켄,2024-12-06,True,False,,17.972207362501468
96,오전 12:27,127,허밋,,검켄,2024-12-06,True,False,,17.972207362501468
99,오전 12:28,99,용기사,,,2024-12-06,False,False,,35.57986344055911
99,오전 12:28,122,허밋,,,2024-12-06,False,False,,17.972207362501468
100,오전 12:28,136,허밋,,깊바협,2024-12-06,True,False,,17.972207362501468
100,오전 12:28,132,용기사,,깊바협,2024-12-06,True,False,,35.57986344055911
100,오전 12:28,100,프리스트,,깊바협,2024-12-06,True,False,,6.298159910255282
102,오전 12:28,96,허밋,,붉켄,2024-12-06,True,False,,17.972207362501468
103,오전 12:28,107,프리스트,,,2024-12-06,False,False,,6.298159910255282
104,오전 12:28,108,프리스트,700,불어전,2024-12-06,True,True,6.481481481481482,6.298159910255282
104,오전 12:28,127,허밋,2400,불어전,2024-12-06,True,True,18.89763779527559,17.972207362501468
104,오전 12:28,154,썬콜,949,불어전,2024-12-06,True,True,6.162337662337662,6.162337662337662
104,오전 12:28,143,프리스트,870,불어전,2024-12-06,True,True,6.083916083916084,6.298159910255282
107,오전 12:29,123,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
107,오전 12:29,137,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
109,오전 12:29,118,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
109,오전 12:29,135,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
109,오전 12:29,150,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
109,오전 12:29,166,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
110,오전 12:29,148,레인저,,,2024-12-06,False,False,,22.30806446469367
115,오전 12:29,150,허밋,,깊바협,2024-12-06,True,False,,17.972207362501468
116,오전 12:29,130,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
116,오전 12:29,144,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
117,오전 12:29,138,프리스트,861,불어전,2024-12-06,True,True,6.239130434782608,6.298159910255282
118,오전 12:29,126,허밋,2300,오징어,2024-12-06,True,True,18.253968253968253,17.972207362501468
119,오전 12:29,150,허밋,2923,산양,2024-12-06,True,True,19.486666666666668,17.972207362501468
123,오전 12:30,88,허밋,,듀파,2024-12-06,True,False,,17.972207362501468
123,오전 12:30,132,나이트,,듀파,2024-12-06,True,False,,32.20338983050848
123,오전 12:30,85,프리스트,,듀파,2024-12-06,True,False,,6.298159910255282
124,오전 12:30,104,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
124,오전 12:30,131,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
124,오전 12:30,133,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
127,오전 12:30,159,레인저,3900,듀파,2024-12-06,True,True,24.528301886792452,22.30806446469367
127,오전 12:30,150,불독,,듀파,2024-12-06,True,False,,
127,오전 12:30,123,불독,,듀파,2024-12-06,True,False,,
127,오전 12:30,111,용기사,4100,듀파,2024-12-06,True,True,36.93693693693694,35.57986344055911
128,오전 12:30,119,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
128,오전 12:30,105,프리스트,,불어전,2024-12-06,True,False,,6.298159910255282
128,오전 12:30,151,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
128,오전 12:30,146,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
129,오전 12:30,115,허밋,,푸켄,2024-12-06,True,False,,17.972207362501468
133,오전 12:31,134,프리스트,837,검켄,2024-12-06,True,True,6.246268656716418,6.298159910255282
134,오전 12:31,95,썬콜,,,2024-12-06,False,False,,6.162337662337662
136,오전 12:31,121,레인저,,듀파,2024-12-06,True,False,,22.30806446469367
141,오전 12:31,118,프리스트,723,검켄,2024-12-06,True,True,6.127118644067797,6.298159910255282
143,오전 12:31,120,나이트,,불어전,2024-12-06,True,False,,32.20338983050848
143,오전 12:31,101,허밋,,불어전,2024-12-06,True,False,,17.972207362501468
148,오전 12:31,104,허밋,,,2024-12-06,False,False,,17.972207362501468
148,오전 12:31,99,허밋,,,2024-12-06,False,False,,17.972207362501468
148,오전 12:31,112,썬콜,,,2024-12-06,False,False,,6.162337662337662
148,오전 12:31,95,프리스트,,,2024-12-06,False,False,,6.298159910255282
150,오전 12:31,115,크루세이더,3900,깊바협,2024-12-06,True,True,33.91304347826087,31.66826039688762
150,오전 12:31,107,프리스트,,깊바협,2024-12-06,True,False,,6.298159910255282
153,오전 12:32,131,허밋,,푸켄,2024-12-06,True,False,,17.972207362501468
153,오전 12:32,138,허밋,,푸켄,2024-12-06,True,False,,17.972207362501468
153,오전 12:32,101,프리스트,,푸켄,2024-12-06,True,False,,6.298159910255282
155,오전 12:32,104,용기사,,,2024-12-06,False,False,,35.57986344055911
156,오전 12:32,122,프리스트,,검켄,2024-12-06,True,False,,6.298159910255282
157,오전 12:32,109,프리스트,,깊바협,2024-12-06,True,False,,6.298159910255282
158,오전 12:32,140,허밋,,망둥쩔,2024-12-06,True,False,,17.972207362501468
158,오전 12:32,137,프리스트,,망둥쩔,2024-12-06,True,False,,6.298159910255282
159,오전 12:32,126,허밋,,오징어,2024-12-06,True,False,,17.972207362501468
162,오전 12:32,115,허밋,,산양,2024-12-06,True,False,,17.972207362501468
165,오전 12:33,112,썬콜,,불어전,2024-12-06,True,False,,6.162337662337662
166,오전 12:33,84,레인저,,듀파,2024-12-06,True,False,,22.30806446469367
166,오전 12:33,89,레인저,2101,듀파,2024-12-06,True,True,23.60674157303371,22.30806446469367
166,오전 12:33,93,용기사,3170,듀파,2024-12-06,True,True,34.086021505376344,35.57986344055911
166,오전 12:33,103,프리스트,,듀파,2024-12-06,True,False,,6.298159910255282
166,오전 12:33,97,크루세이더,3200,듀파,2024-12-06,True,True,32.98969072164948,31.66826039688762
166,오전 12:33,93,허밋,1600,듀파,2024-12-06,True,True,17.204301075268816,17.972207362501468
166,오전 12:33,86,나이트,,듀파,2024-12-06,True,False,,32.20338983050848
166,오전 12:33,89,용기사,,듀파,2024-12-06,True,False,,35.57986344055911
167,오전 12:33,111,크루세이더,,듀파,2024-12-06,True,False,,31.66826039688762
168,오전 12:33,112,허밋,2040,불어전,2024-12-06,True,True,18.214285714285715,17.972207362501468
169,오전 12:33,92,썬콜,,갈림길,2024-12-06,True,False,,6.162337662337662
170,오전 12:33,116,레인저,2600,듀파,2024-12-06,True,True,22.413793103448278,22.30806446469367
170,오전 12:33,82,프리스트,,듀파,2024-12-06,True,False,,6.298159910255282
