party_id,time,level,job,spec,map,date,valid,valid_spec
2,오전 12:00,,용기사,,망둥어,2024-12-10,True,False
2,오전 12:00,,용기사,,망둥어,2024-12-10,True,False
3,오전 12:00,,썬콜,,망둥어,2024-12-10,True,False
3,오전 12:00,,썬콜,,망둥어,2024-12-10,True,False
3,오전 12:00,,썬콜,,망둥어,2024-12-10,True,False
3,오전 12:00,,썬콜,,망둥어,2024-12-10,True,False
6,오전 12:01,,프리스트,,검켄,2024-12-10,True,False
6,오전 12:01,,프리스트,,검켄,2024-12-10,True,False
7,오전 12:01,,허밋,,붉켄,2024-12-10,True,False
7,오전 12:01,95,썬콜,650,붉켄,2024-12-10,True,True
7,오전 12:01,84,프리스트,650,붉켄,2024-12-10,True,False
7,오전 12:01,93,썬콜,650,붉켄,2024-12-10,True,True
9,오전 12:01,,용기사,,협동,2024-12-10,True,False
9,오전 12:01,,레인저,,협동,2024-12-10,True,False
9,오전 12:01,,프리스트,,협동,2024-12-10,True,False
10,오전 12:01,,나이트,3000,와협,2024-12-10,True,False
10,오전 12:01,,레인저,3000,와협,2024-12-10,True,False
10,오전 12:01,,레인저,2800,와협,2024-12-10,True,False
10,오전 12:01,,저격수,,와협,2024-12-10,True,False
12,오전 12:01,,용기사,5400,불어전,2024-12-10,True,False
12,오전 12:01,,용기사,6000,불어전,2024-12-10,True,False
12,오전 12:01,,용기사,,불어전,2024-12-10,True,False
12,오전 12:01,,용기사,,불어전,2024-12-10,True,False
12,오전 12:01,,용기사,,불어전,2024-12-10,True,False
12,오전 12:01,,용기사,,불어전,2024-12-10,True,False
14,오전 12:01,115,허밋,,불어전,2024-12-10,True,False
14,오전 12:01,141,프리스트,,불어전,2024-12-10,True,False
15,오전 12:01,,프리스트,,검켄,2024-12-10,True,False
15,오전 12:01,122,프리스트,,검켄,2024-12-10,True,False
15,오전 12:01,128,프리스트,,검켄,2024-12-10,True,False
15,오전 12:01,117,프리스트,,검켄,2024-12-10,True,False
16,오전 12:01,136,용기사,,협동,2024-12-10,True,False
16,오전 12:01,127,썬콜,848,협동,2024-12-10,True,True
16,오전 12:01,135,불독,,협동,2024-12-10,True,False
16,오전 12:01,135,프리스트,,협동,2024-12-10,True,False
17,오전 12:01,,허밋,,푸켄,2024-12-10,True,False
17,오전 12:01,,허밋,,푸켄,2024-12-10,True,False
17,오전 12:01,,프리스트,,푸켄,2024-12-10,True,False
18,오전 12:01,,레인저,,망둥어,2024-12-10,True,False
18,오전 12:01,128,허밋,,망둥어,2024-12-10,True,False
18,오전 12:01,128,용기사,,망둥어,2024-12-10,True,False
26,오전 12:01,,썬콜,910,불어전,2024-12-10,True,False
26,오전 12:01,147,프리스트,910,불어전,2024-12-10,True,True
26,오전 12:01,147,썬콜,910,불어전,2024-12-10,True,True
26,오전 12:01,147,프리스트,910,불어전,2024-12-10,True,True
26,오전 12:01,147,썬콜,910,불어전,2024-12-10,True,True
26,오전 12:01,147,프리스트,910,불어전,2024-12-10,True,True
26,오전 12:01,147,썬콜,910,불어전,2024-12-10,True,True
26,오전 12:01,147,프리스트,910,불어전,2024-12-10,True,True
32,오전 12:01,,크루세이더,,망둥어,2024-12-10,True,False
32,오전 12:01,157,허밋,,망둥어,2024-12-10,True,False
32,오전 12:01,146,크루세이더,,망둥어,2024-12-10,True,False
34,오전 12:02,,레인저,,레와둥,2024-12-10,True,False
34,오전 12:02,,썬콜,,레와둥,2024-12-10,True,False
34,오전 12:02,116,썬콜,,레와둥,2024-12-10,True,False
34,오전 12:02,116,프리스트,,레와둥,2024-12-10,True,False
36,오전 12:02,112,나이트,,레와둥,2024-12-10,True,False
36,오전 12:02,112,썬콜,,레와둥,2024-12-10,True,False
39,오전 12:02,,저격수,,갈림길,2024-12-10,True,False
39,오전 12:02,,썬콜,,갈림길,2024-12-10,True,False
41,오전 12:02,,레인저,,붉켄,2024-12-10,True,False
41,오전 12:02,,레인저,,붉켄,2024-12-10,True,False
41,오전 12:02,95,썬콜,,붉켄,2024-12-10,True,False
42,오전 12:02,,용기사,,협동,2024-12-10,True,False
42,오전 12:02,119,썬콜,,협동,2024-12-10,True,False
46,오전 12:02,,크루세이더,,불어전,2024-12-10,True,False
46,오전 12:02,,프리스트,,불어전,2024-12-10,True,False
48,오전 12:02,,허밋,,듀파,2024-12-10,True,False
48,오전 12:02,,크루세이더,,듀파,2024-12-10,True,False
48,오전 12:02,,용기사,,듀파,2024-12-10,True,False
48,오전 12:02,,용기사,,듀파,2024-12-10,True,False
48,오전 12:02,,프리스트,,듀파,2024-12-10,True,False
50,오전 12:02,,크루세이더,,망둥어,2024-12-10,True,False
50,오전 12:02,115,크루세이더,,망둥어,2024-12-10,True,False
50,오전 12:02,80,프리스트,,망둥어,2024-12-10,True,False
52,오전 12:03,,썬콜,,불어전,2024-12-10,True,False
52,오전 12:03,,프리스트,,불어전,2024-12-10,True,False
55,오전 12:03,115,허밋,,불어전,2024-12-10,True,False
55,오전 12:03,141,허밋,,불어전,2024-12-10,True,False
55,오전 12:03,131,프리스트,,불어전,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
57,오전 12:03,,허밋,2600,망용둥,2024-12-10,True,False
65,오전 12:03,,허밋,,붉켄,2024-12-10,True,False
65,오전 12:03,,저격수,,붉켄,2024-12-10,True,False
65,오전 12:03,,프리스트,,붉켄,2024-12-10,True,False
65,오전 12:03,,썬콜,,붉켄,2024-12-10,True,False
68,오전 12:03,,크루세이더,,불어전,2024-12-10,True,False
68,오전 12:03,,프리스트,,불어전,2024-12-10,True,False
70,오전 12:03,,나이트,,불어전,2024-12-10,True,False
70,오전 12:03,,프리스트,,불어전,2024-12-10,True,False
70,오전 12:03,,썬콜,,불어전,2024-12-10,True,False
70,오전 12:03,,프리스트,,불어전,2024-12-10,True,False
70,오전 12:03,,프리스트,,불어전,2024-12-10,True,False
72,오전 12:03,,레인저,,레와둥,2024-12-10,True,False
72,오전 12:03,,썬콜,,레와둥,2024-12-10,True,False
72,오전 12:03,,썬콜,,레와둥,2024-12-10,True,False
72,오전 12:03,102,시프,,레와둥,2024-12-10,True,False
73,오전 12:03,,레인저,,레와둥,2024-12-10,True,False
73,오전 12:03,,썬콜,,레와둥,2024-12-10,True,False
73,오전 12:03,116,썬콜,,레와둥,2024-12-10,True,False
73,오전 12:03,116,프리스트,,레와둥,2024-12-10,True,False
74,오전 12:03,,저격수,,붉켄,2024-12-10,True,False
74,오전 12:03,86,저격수,,붉켄,2024-12-10,True,False
74,오전 12:03,95,프리스트,,붉켄,2024-12-10,True,False
81,오전 12:04,,크루세이더,,망둥어,2024-12-10,True,False
81,오전 12:04,115,크루세이더,,망둥어,2024-12-10,True,False
81,오전 12:04,80,프리스트,,망둥어,2024-12-10,True,False
83,오전 12:03,115,허밋,,불어전,2024-12-10,True,False
83,오전 12:03,141,허밋,,불어전,2024-12-10,True,False
83,오전 12:03,132,프리스트,,불어전,2024-12-10,True,False
85,오전 12:04,,허밋,2460,망용둥,2024-12-10,True,False
85,오전 12:04,,허밋,2460,망용둥,2024-12-10,True,False
85,오전 12:04,,허밋,2460,망용둥,2024-12-10,True,False
87,오전 12:04,,용기사,,협동,2024-12-10,True,False
87,오전 12:04,,크루세이더,,협동,2024-12-10,True,False
87,오전 12:04,,불독,,협동,2024-12-10,True,False
87,오전 12:04,,프리스트,,협동,2024-12-10,True,False
90,오전 12:04,,허밋,,망용둥,2024-12-10,True,False
90,오전 12:04,,썬콜,,망용둥,2024-12-10,True,False
90,오전 12:04,133,저격수,,망용둥,2024-12-10,True,False
90,오전 12:04,136,허밋,,망용둥,2024-12-10,True,False
90,오전 12:04,142,프리스트,,망용둥,2024-12-10,True,False
91,오전 12:04,,허밋,,불어전,2024-12-10,True,False
91,오전 12:04,,프리스트,,불어전,2024-12-10,True,False
91,오전 12:04,,허밋,,불어전,2024-12-10,True,False
91,오전 12:04,,프리스트,,불어전,2024-12-10,True,False
91,오전 12:04,,프리스트,,불어전,2024-12-10,True,False
92,오전 12:04,,시프,,붉켄,2024-12-10,True,False
92,오전 12:04,,허밋,,붉켄,2024-12-10,True,False
92,오전 12:04,,허밋,,붉켄,2024-12-10,True,False
92,오전 12:04,,썬콜,,붉켄,2024-12-10,True,False
94,오전 12:04,,크루세이더,3900,오징어,2024-12-10,True,False
94,오전 12:04,118,레인저,2350,오징어,2024-12-10,True,True
94,오전 12:04,103,크루세이더,3650,오징어,2024-12-10,True,True
94,오전 12:04,114,허밋,2000,오징어,2024-12-10,True,True
94,오전 12:04,105,크루세이더,3800,오징어,2024-12-10,True,True
94,오전 12:04,112,썬콜,871,오징어,2024-12-10,True,False
96,오전 12:04,,크루세이더,4786,블와둥,2024-12-10,True,False
96,오전 12:04,,용기사,4786,블와둥,2024-12-10,True,False
96,오전 12:04,,프리스트,,블와둥,2024-12-10,True,False
97,오전 12:04,,허밋,,붉켄,2024-12-10,True,False
97,오전 12:04,,저격수,,붉켄,2024-12-10,True,False
97,오전 12:04,,프리스트,,붉켄,2024-12-10,True,False
97,오전 12:04,,썬콜,,붉켄,2024-12-10,True,False
98,오전 12:04,,시프,,망둥어,2024-12-10,True,False
98,오전 12:04,,크루세이더,,망둥어,2024-12-10,True,False
98,오전 12:04,,레인저,,망둥어,2024-12-10,True,False
106,오전 12:08,,썬콜,,골짜기,2024-12-10,True,False
106,오전 12:08,135,허밋,,골짜기,2024-12-10,True,False
106,오전 12:08,127,허밋,,골짜기,2024-12-10,True,False
108,오전 12:09,,레인저,,레와둥,2024-12-10,True,False
108,오전 12:09,,썬콜,,레와둥,2024-12-10,True,False
108,오전 12:09,,썬콜,,레와둥,2024-12-10,True,False
108,오전 12:09,102,시프,,레와둥,2024-12-10,True,False
109,오전 12:09,,용기사,5400,불어전,2024-12-10,True,False
109,오전 12:09,,용기사,6000,불어전,2024-12-10,True,False
109,오전 12:09,,용기사,,불어전,2024-12-10,True,False
109,오전 12:09,,용기사,,불어전,2024-12-10,True,False
109,오전 12:09,,용기사,,불어전,2024-12-10,True,False
109,오전 12:09,,용기사,,불어전,2024-12-10,True,False
111,오전 12:09,,썬콜,900,망용둥,2024-12-10,True,False
111,오전 12:09,142,썬콜,900,망용둥,2024-12-10,True,True
111,오전 12:09,142,썬콜,900,망용둥,2024-12-10,True,True
111,오전 12:09,142,썬콜,900,망용둥,2024-12-10,True,True
111,오전 12:09,142,썬콜,900,망용둥,2024-12-10,True,True
111,오전 12:09,142,썬콜,900,망용둥,2024-12-10,True,True
112,오전 12:09,,용기사,,불어전,2024-12-10,True,False
112,오전 12:09,,프리스트,,불어전,2024-12-10,True,False
112,오전 12:09,,허밋,,불어전,2024-12-10,True,False
112,오전 12:09,,크루세이더,,불어전,2024-12-10,True,False
112,오전 12:09,,프리스트,,불어전,2024-12-10,True,False
113,오전 12:09,115,썬콜,,레와둥,2024-12-10,True,False
113,오전 12:09,136,허밋,,레와둥,2024-12-10,True,False
114,오전 12:09,,저격수,,붉켄,2024-12-10,True,False
114,오전 12:09,86,저격수,,붉켄,2024-12-10,True,False
114,오전 12:09,95,프리스트,,붉켄,2024-12-10,True,False
121,오전 12:09,,크루세이더,,망둥어,2024-12-10,True,False
121,오전 12:09,,용기사,,망둥어,2024-12-10,True,False
123,오전 12:03,115,허밋,,불어전,2024-12-10,True,False
123,오전 12:03,126,허밋,,불어전,2024-12-10,True,False
123,오전 12:03,141,허밋,,불어전,2024-12-10,True,False
123,오전 12:03,132,프리스트,,불어전,2024-12-10,True,False
124,오전 12:09,,허밋,,불어전,2024-12-10,True,False
124,오전 12:09,,프리스트,,불어전,2024-12-10,True,False
124,오전 12:09,,허밋,,불어전,2024-12-10,True,False
124,오전 12:09,,프리스트,,불어전,2024-12-10,True,False
124,오전 12:09,,프리스트,,불어전,2024-12-10,True,False
125,오전 12:09,,크루세이더,,망둥어,2024-12-10,True,False
125,오전 12:09,,용기사,,망둥어,2024-12-10,True,False
128,오전 12:09,,크루세이더,,망둥어,2024-12-10,True,False
128,오전 12:09,,용기사,,망둥어,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
129,오전 12:09,,허밋,2600,망용둥,2024-12-10,True,False
130,오전 12:09,,썬콜,,불어전,2024-12-10,True,False
130,오전 12:09,100,썬콜,,불어전,2024-12-10,True,False
130,오전 12:09,100,썬콜,,불어전,2024-12-10,True,False
131,오전 12:10,,레인저,,망둥어,2024-12-10,True,False
131,오전 12:10,128,허밋,,망둥어,2024-12-10,True,False
131,오전 12:10,128,용기사,,망둥어,2024-12-10,True,False
134,오전 12:10,,시프,,망둥어,2024-12-10,True,False
134,오전 12:10,,크루세이더,,망둥어,2024-12-10,True,False
134,오전 12:10,,레인저,,망둥어,2024-12-10,True,False
137,오전 12:10,,허밋,,위용둥,2024-12-10,True,False
137,오전 12:10,138,썬콜,,위용둥,2024-12-10,True,False
137,오전 12:10,138,허밋,,위용둥,2024-12-10,True,False
137,오전 12:10,134,썬콜,,위용둥,2024-12-10,True,False
140,오전 12:10,,썬콜,720,불어전,2024-12-10,True,False
140,오전 12:10,112,허밋,2200,불어전,2024-12-10,True,True
140,오전 12:10,120,썬콜,720,불어전,2024-12-10,True,True
140,오전 12:10,112,허밋,2200,불어전,2024-12-10,True,True
140,오전 12:10,120,썬콜,720,불어전,2024-12-10,True,True
140,오전 12:10,112,허밋,2200,불어전,2024-12-10,True,True
143,오전 12:10,115,허밋,,불어전,2024-12-10,True,False
143,오전 12:10,126,허밋,,불어전,2024-12-10,True,False
143,오전 12:10,141,허밋,,불어전,2024-12-10,True,False
143,오전 12:10,132,프리스트,,불어전,2024-12-10,True,False
144,오전 12:10,,시프,,레와둥,2024-12-10,True,False
144,오전 12:10,,썬콜,732,레와둥,2024-12-10,True,False
144,오전 12:10,118,썬콜,877,레와둥,2024-12-10,True,True
144,오전 12:10,139,프리스트,,레와둥,2024-12-10,True,False
144,오전 12:10,93,썬콜,,레와둥,2024-12-10,True,False
145,오전 12:10,,허밋,,협동,2024-12-10,True,False
145,오전 12:10,,썬콜,,협동,2024-12-10,True,False
148,오전 12:10,,허밋,,망용둥,2024-12-10,True,False
148,오전 12:10,153,저격수,,망용둥,2024-12-10,True,False
148,오전 12:10,146,썬콜,,망용둥,2024-12-10,True,False
148,오전 12:10,146,시프,,망용둥,2024-12-10,True,False
148,오전 12:10,153,허밋,,망용둥,2024-12-10,True,False
151,오전 12:11,,크루세이더,,망둥어,2024-12-10,True,False
151,오전 12:11,,레인저,,망둥어,2024-12-10,True,False
151,오전 12:11,,용기사,,망둥어,2024-12-10,True,False
152,오전 12:11,,허밋,,협동,2024-12-10,True,False
152,오전 12:11,,썬콜,,협동,2024-12-10,True,False
154,오전 12:11,,시프,,붉켄,2024-12-10,True,False
154,오전 12:11,,허밋,,붉켄,2024-12-10,True,False
154,오전 12:11,,허밋,,붉켄,2024-12-10,True,False
154,오전 12:11,,썬콜,,붉켄,2024-12-10,True,False
154,오전 12:11,,프리스트,,붉켄,2024-12-10,True,False
157,오전 12:11,,크루세이더,,망둥어,2024-12-10,True,False
157,오전 12:11,,용기사,,망둥어,2024-12-10,True,False
158,오전 12:11,,크루세이더,3900,오징어,2024-12-10,True,False
158,오전 12:11,118,레인저,2350,오징어,2024-12-10,True,True
158,오전 12:11,103,크루세이더,3650,오징어,2024-12-10,True,True
158,오전 12:11,114,허밋,2000,오징어,2024-12-10,True,True
158,오전 12:11,105,크루세이더,3800,오징어,2024-12-10,True,True
164,오전 12:11,,레인저,,붉켄,2024-12-10,True,False
164,오전 12:11,,레인저,,붉켄,2024-12-10,True,False
164,오전 12:11,95,프리스트,,붉켄,2024-12-10,True,False
164,오전 12:11,95,썬콜,,붉켄,2024-12-10,True,False
165,오전 12:11,,허밋,,불어전,2024-12-10,True,False
165,오전 12:11,112,프리스트,,불어전,2024-12-10,True,False
165,오전 12:11,112,크루세이더,,불어전,2024-12-10,True,False
165,오전 12:11,145,허밋,,불어전,2024-12-10,True,False
165,오전 12:11,145,프리스트,,불어전,2024-12-10,True,False
167,오전 12:11,,레인저,,듀파,2024-12-10,True,False
167,오전 12:11,,용기사,,듀파,2024-12-10,True,False
167,오전 12:11,,크루세이더,,듀파,2024-12-10,True,False
167,오전 12:11,,프리스트,,듀파,2024-12-10,True,False
168,오전 12:11,,크루세이더,4181,블와둥,2024-12-10,True,False
168,오전 12:11,126,크루세이더,4181,블와둥,2024-12-10,True,True
168,오전 12:11,126,크루세이더,4181,블와둥,2024-12-10,True,True
170,오전 12:11,,프리스트,,검켄,2024-12-10,True,False
170,오전 12:11,,프리스트,,검켄,2024-12-10,True,False
170,오전 12:11,,프리스트,,검켄,2024-12-10,True,False
171,오전 12:12,,허밋,,붉켄,2024-12-10,True,False
171,오전 12:12,,저격수,,붉켄,2024-12-10,True,False
171,오전 12:12,,프리스트,,붉켄,2024-12-10,True,False
171,오전 12:12,,썬콜,,붉켄,2024-12-10,True,False
173,오전 12:12,,레인저,,듀파,2024-12-10,True,False
173,오전 12:12,106,나이트,,듀파,2024-12-10,True,False
173,오전 12:12,105,크루세이더,,듀파,2024-12-10,True,False
173,오전 12:12,85,프리스트,,듀파,2024-12-10,True,False
174,오전 12:12,,시프,,붉켄,2024-12-10,True,False
174,오전 12:12,,허밋,,붉켄,2024-12-10,True,False
174,오전 12:12,,허밋,,붉켄,2024-12-10,True,False
174,오전 12:12,,썬콜,,붉켄,2024-12-10,True,False
174,오전 12:12,,프리스트,,붉켄,2024-12-10,True,False
178,오전 12:12,,시프,,망둥어,2024-12-10,True,False
178,오전 12:12,,크루세이더,,망둥어,2024-12-10,True,False
178,오전 12:12,,레인저,,망둥어,2024-12-10,True,False
180,오전 12:12,158,프리스트,971,불어전,2024-12-10,True,True
