party_id,time,level,job,spec,map,date,valid,spec_to_level,average_spec_to_level
53,오전 12:45,117,저격수,,듀파,2024-12-09,False,,26.1507909566162
54,오전 12:45,144,용기사,,협동,2024-12-09,False,,40.23578520726412
54,오전 12:45,144,불독,,협동,2024-12-09,False,,
54,오전 12:45,,불독,,협동,2024-12-09,False,,
55,오전 12:45,134,용기사,,,2024-12-09,False,,40.23578520726412
57,오전 12:45,136,크루세이더,,협동,2024-12-09,False,,26.617021276595743
57,오전 12:45,90,불독,,협동,2024-12-09,False,,
61,오전 12:45,147,허밋,,위용둥,2024-12-09,False,,17.994164429541307
61,오전 12:45,137,허밋,,위용둥,2024-12-09,False,,17.994164429541307
61,오전 12:45,100,용기사,,위용둥,2024-12-09,False,,40.23578520726412
67,오전 12:46,113,크루세이더,,골짜기,2024-12-09,False,,26.617021276595743
67,오전 12:46,109,썬콜,,골짜기,2024-12-09,False,,7.046419327006039
69,오전 12:46,132,용기사,,협동,2024-12-09,False,,40.23578520726412
69,오전 12:46,90,프리스트,,협동,2024-12-09,False,,7.479120879120879
75,오전 12:46,110,허밋,2050,망용둥,2024-12-09,True,18.636363636363637,17.994164429541307
80,오전 12:47,128,허밋,,불어전,2024-12-09,False,,17.994164429541307
80,오전 12:47,155,프리스트,,불어전,2024-12-09,False,,7.479120879120879
80,오전 12:47,155,허밋,,불어전,2024-12-09,False,,17.994164429541307
81,오전 12:47,,프리스트,700,검켄,2024-12-09,False,,7.479120879120879
85,오전 12:47,103,썬콜,,와협,2024-12-09,False,,7.046419327006039
85,오전 12:47,103,저격수,2650,와협,2024-12-09,True,25.728155339805824,26.1507909566162
85,오전 12:47,103,레인저,,와협,2024-12-09,False,,21.551816899954375
88,오전 12:47,102,시프,,불어전,2024-12-09,False,,
88,오전 12:47,114,썬콜,,불어전,2024-12-09,False,,7.046419327006039
88,오전 12:47,131,허밋,,불어전,2024-12-09,False,,17.994164429541307
89,오전 12:47,101,레인저,,망용둥,2024-12-09,False,,21.551816899954375
92,오전 12:47,92,크루세이더,,망둥어,2024-12-09,False,,26.617021276595743
95,오전 12:48,122,썬콜,900,망용둥,2024-12-09,True,7.377049180327869,7.046419327006039
99,오전 12:51,153,용기사,5250,,2024-12-09,True,34.31372549019608,40.23578520726412
99,오전 12:51,,용기사,5800,,2024-12-09,False,,40.23578520726412
104,오전 12:51,128,썬콜,,불어전,2024-12-09,False,,7.046419327006039
104,오전 12:51,151,프리스트,,불어전,2024-12-09,False,,7.479120879120879
111,오전 12:51,,허밋,2630,불어전,2024-12-09,False,,17.994164429541307
116,오전 12:52,128,레인저,,레와둥,2024-12-09,False,,21.551816899954375
119,오전 12:52,,시프,,,2024-12-09,False,,
123,오전 12:52,103,용기사,,,2024-12-09,False,,40.23578520726412
123,오전 12:52,160,썬콜,,,2024-12-09,False,,7.046419327006039
123,오전 12:52,104,불독,,,2024-12-09,False,,
124,오전 12:52,,허밋,1910,,2024-12-09,False,,17.994164429541307
127,오전 12:52,,레인저,2250,,2024-12-09,False,,21.551816899954375
128,오전 12:52,151,시프,,협동,2024-12-09,False,,
128,오전 12:52,90,저격수,,협동,2024-12-09,False,,26.1507909566162
129,오전 12:52,114,용기사,,와협,2024-12-09,False,,40.23578520726412
129,오전 12:52,111,레인저,,와협,2024-12-09,False,,21.551816899954375
130,오전 12:52,103,저격수,,와협,2024-12-09,False,,26.1507909566162
131,오전 12:52,145,허밋,,위용둥,2024-12-09,False,,17.994164429541307
131,오전 12:52,137,용기사,,위용둥,2024-12-09,False,,40.23578520726412
133,오전 12:52,,허밋,2714,망용둥,2024-12-09,False,,17.994164429541307
136,오전 12:53,138,레인저,2263,골짜기,2024-12-09,True,16.39855072463768,21.551816899954375
136,오전 12:53,,허밋,2263,골짜기,2024-12-09,False,,17.994164429541307
136,오전 12:53,,허밋,2900,골짜기,2024-12-09,False,,17.994164429541307
137,오전 12:53,108,레인저,,듀파,2024-12-09,False,,21.551816899954375
137,오전 12:53,118,허밋,1600,듀파,2024-12-09,True,13.559322033898304,17.994164429541307
137,오전 12:53,86,크루세이더,,듀파,2024-12-09,False,,26.617021276595743
141,오전 12:53,124,레인저,,,2024-12-09,False,,21.551816899954375
142,오전 12:53,128,시프,,붉켄,2024-12-09,False,,
143,오전 12:53,141,크루세이더,3753,망둥어,2024-12-09,True,26.617021276595743,26.617021276595743
143,오전 12:53,,허밋,2700,망둥어,2024-12-09,False,,17.994164429541307
147,오전 12:53,95,썬콜,638,붉켄,2024-12-09,True,6.71578947368421,7.046419327006039
147,오전 12:53,,썬콜,638,붉켄,2024-12-09,False,,7.046419327006039
149,오전 12:53,,저격수,,붉켄,2024-12-09,False,,26.1507909566162
156,오전 2:04,124,불독,,듀파,2024-12-09,False,,
158,오전 2:04,,허밋,2050,망용둥,2024-12-09,False,,17.994164429541307
159,오전 2:04,,레인저,3250,망용둥,2024-12-09,False,,21.551816899954375
161,오전 2:04,97,레인저,,,2024-12-09,False,,21.551816899954375
161,오전 2:04,97,썬콜,,,2024-12-09,False,,7.046419327006039
164,오전 2:05,,허밋,2120,듀파,2024-12-09,False,,17.994164429541307
165,오전 2:05,105,불독,,듀파,2024-12-09,False,,
165,오전 2:05,112,허밋,1650,듀파,2024-12-09,True,14.732142857142858,17.994164429541307
173,오전 2:05,99,불독,,협동,2024-12-09,False,,
175,오전 2:05,119,저격수,,위용둥,2024-12-09,False,,26.1507909566162
175,오전 2:05,119,허밋,,위용둥,2024-12-09,False,,17.994164429541307
176,오전 2:05,151,허밋,,망용둥,2024-12-09,False,,17.994164429541307
176,오전 2:05,148,크루세이더,,망용둥,2024-12-09,False,,26.617021276595743
179,오전 2:06,121,허밋,2190,망용둥,2024-12-09,True,18.09917355371901,17.994164429541307
179,오전 2:06,,허밋,2190,망용둥,2024-12-09,False,,17.994164429541307
183,오전 2:06,130,용기사,,,2024-12-09,False,,40.23578520726412
187,오전 2:06,92,용기사,,듀파,2024-12-09,False,,40.23578520726412
193,오전 2:07,80,썬콜,,,2024-12-09,False,,7.046419327006039
193,오전 2:07,80,용기사,,,2024-12-09,False,,40.23578520726412
193,오전 2:07,87,용기사,,,2024-12-09,False,,40.23578520726412
200,오전 2:07,128,프리스트,,불어전,2024-12-09,False,,7.479120879120879
200,오전 2:07,121,허밋,,불어전,2024-12-09,False,,17.994164429541307
200,오전 2:07,122,프리스트,,불어전,2024-12-09,False,,7.479120879120879
201,오전 2:07,95,레인저,,듀파,2024-12-09,False,,21.551816899954375
201,오전 2:07,95,허밋,,듀파,2024-12-09,False,,17.994164429541307
208,오전 2:07,145,용기사,,와협,2024-12-09,False,,40.23578520726412
208,오전 2:07,145,레인저,,와협,2024-12-09,False,,21.551816899954375
208,오전 2:07,105,레인저,,와협,2024-12-09,False,,21.551816899954375
210,오전 2:08,110,시프,,망용둥,2024-12-09,False,,
210,오전 2:08,110,레인저,,망용둥,2024-12-09,False,,21.551816899954375
210,오전 2:08,116,허밋,,망용둥,2024-12-09,False,,17.994164429541307
210,오전 2:08,105,허밋,,망용둥,2024-12-09,False,,17.994164429541307
220,오전 2:08,93,썬콜,,골짜기,2024-12-09,False,,7.046419327006039
220,오전 2:08,93,허밋,2263,골짜기,2024-12-09,True,24.333333333333332,17.994164429541307
224,오전 2:08,83,허밋,,,2024-12-09,False,,17.994164429541307
224,오전 2:08,101,프리스트,,,2024-12-09,False,,7.479120879120879
225,오전 2:08,96,허밋,,붉켄,2024-12-09,False,,17.994164429541307
225,오전 2:08,89,썬콜,,붉켄,2024-12-09,False,,7.046419327006039
226,오전 2:08,,허밋,2550,불어전,2024-12-09,False,,17.994164429541307
227,오전 2:08,154,허밋,,망용둥,2024-12-09,False,,17.994164429541307
227,오전 2:08,156,썬콜,,망용둥,2024-12-09,False,,7.046419327006039
228,오전 2:08,154,레인저,,망용둥,2024-12-09,False,,21.551816899954375
228,오전 2:08,151,레인저,,망용둥,2024-12-09,False,,21.551816899954375
229,오전 2:09,92,레인저,,듀파,2024-12-09,False,,21.551816899954375
229,오전 2:09,86,허밋,1600,듀파,2024-12-09,True,18.6046511627907,17.994164429541307
230,오전 2:09,101,용기사,,협동,2024-12-09,False,,40.23578520726412
236,오전 2:09,97,시프,,듀파,2024-12-09,False,,
237,오전 2:09,136,레인저,3200,망용둥,2024-12-09,True,23.529411764705884,21.551816899954375
237,오전 2:09,,레인저,3200,망용둥,2024-12-09,False,,21.551816899954375
238,오전 2:09,,레인저,2900,검켄,2024-12-09,False,,21.551816899954375
240,오전 2:09,127,레인저,,,2024-12-09,False,,21.551816899954375
240,오전 2:09,97,나이트,,,2024-12-09,False,,
241,오전 2:09,130,프리스트,816,불어전,2024-12-09,True,6.276923076923077,7.479120879120879
244,오전 2:09,147,용기사,,,2024-12-09,False,,40.23578520726412
245,오전 2:09,133,허밋,,망용둥,2024-12-09,False,,17.994164429541307
245,오전 2:09,157,썬콜,,망용둥,2024-12-09,False,,7.046419327006039
247,오전 2:09,129,크루세이더,,망둥어,2024-12-09,False,,26.617021276595743
247,오전 2:09,134,허밋,,망둥어,2024-12-09,False,,17.994164429541307
248,오전 2:09,,썬콜,900,망용둥,2024-12-09,False,,7.046419327006039
249,오전 2:09,98,레인저,2300,듀파,2024-12-09,True,23.46938775510204,21.551816899954375
