party_id,time,level,job,spec,map,date,valid,spec_to_level,average_spec_to_level
361,오후 10:52,,허밋,2800,,2024-12-07,False,,18.86360871563267
362,오후 10:52,133,프리스트,815,불어전,2024-12-07,True,6.12781954887218,6.215757789824323
362,오후 10:52,,프리스트,815,불어전,2024-12-07,False,,6.215757789824323
363,오후 10:52,111,프리스트,unknown,,2024-12-07,False,,6.215757789824323
363,오후 10:52,103,저격수,2600,,2024-12-07,True,25.24271844660194,23.21914787922896
363,오후 10:52,86,용기사,3600,,2024-12-07,True,41.86046511627907,37.91186019836644
363,오후 10:52,190,레인저,unknown,,2024-12-07,False,,23.436526497299532
363,오후 10:52,,용기사,4205,,2024-12-07,False,,37.91186019836644
364,오후 10:52,148,용기사,unknown,망둥어,2024-12-07,False,,37.91186019836644
366,오후 10:52,91,레인저,2175,듀파,2024-12-07,True,23.9010989010989,23.436526497299532
366,오후 10:52,91,시프,2175,듀파,2024-12-07,True,23.9010989010989,23.9010989010989
366,오후 10:52,112,저격수,2175,듀파,2024-12-07,True,19.419642857142858,23.21914787922896
366,오후 10:52,90,용기사,3450,듀파,2024-12-07,True,38.333333333333336,37.91186019836644
366,오후 10:52,104,크루세이더,2900,듀파,2024-12-07,True,27.884615384615383,35.442523907344
366,오후 10:52,92,크루세이더,3500,듀파,2024-12-07,True,38.04347826086956,35.442523907344
366,오후 10:52,160,허밋,1600,듀파,2024-12-07,True,10.0,18.86360871563267
366,오후 10:52,96,크루세이더,3027,듀파,2024-12-07,True,31.53125,35.442523907344
366,오후 10:52,92,크루세이더,3140,듀파,2024-12-07,True,34.130434782608695,35.442523907344
366,오후 10:52,103,용기사,3300,듀파,2024-12-07,True,32.03883495145631,37.91186019836644
366,오후 10:52,89,크루세이더,3400,듀파,2024-12-07,True,38.20224719101124,35.442523907344
368,오후 10:53,128,프리스트,unknown,검켄,2024-12-07,False,,6.215757789824323
370,오후 10:53,134,크루세이더,unknown,망둥어,2024-12-07,False,,35.442523907344
372,오후 10:53,107,용기사,unknown,망둥어,2024-12-07,False,,37.91186019836644
373,오후 10:53,117,시프,unknown,오징어,2024-12-07,False,,23.9010989010989
373,오후 10:53,124,허밋,unknown,오징어,2024-12-07,False,,18.86360871563267
373,오후 10:53,97,레인저,,오징어,2024-12-07,True,,23.436526497299532
377,오후 10:53,,크루세이더,4780,,2024-12-07,False,,35.442523907344
378,오후 10:53,103,레인저,unknown,와협,2024-12-07,False,,23.436526497299532
379,오후 10:53,120,시프,unknown,,2024-12-07,False,,23.9010989010989
379,오후 10:53,96,썬콜,,,2024-12-07,True,,6.891684809695825
380,오후 10:53,98,썬콜,unknown,붉켄,2024-12-07,False,,6.891684809695825
381,오후 10:53,100,레인저,unknown,와협,2024-12-07,False,,23.436526497299532
382,오후 10:53,143,레인저,unknown,와협,2024-12-07,False,,23.436526497299532
382,오후 10:53,100,허밋,2550,와협,2024-12-07,True,25.5,18.86360871563267
384,오후 10:53,140,저격수,3159,망둥어,2024-12-07,True,22.564285714285713,23.21914787922896
384,오후 10:53,122,허밋,2553,망둥어,2024-12-07,True,20.92622950819672,18.86360871563267
384,오후 10:53,,용기사,4168,망둥어,2024-12-07,False,,37.91186019836644
386,오후 10:53,114,시프,unknown,망둥어,2024-12-07,False,,23.9010989010989
386,오후 10:53,114,레인저,2400,망둥어,2024-12-07,True,21.05263157894737,23.436526497299532
386,오후 10:53,,용기사,4000,망둥어,2024-12-07,False,,37.91186019836644
389,오후 10:53,116,레인저,2500,오징어,2024-12-07,True,21.551724137931036,23.436526497299532
389,오후 10:53,117,크루세이더,unknown,오징어,2024-12-07,False,,35.442523907344
389,오후 10:53,101,허밋,2150,오징어,2024-12-07,True,21.287128712871286,18.86360871563267
391,오후 10:53,129,프리스트,unknown,불어전,2024-12-07,False,,6.215757789824323
391,오후 10:53,115,프리스트,unknown,불어전,2024-12-07,False,,6.215757789824323
395,오후 10:53,86,크루세이더,4105,망둥어,2024-12-07,True,47.73255813953488,35.442523907344
395,오후 10:53,86,크루세이더,4150,망둥어,2024-12-07,True,48.25581395348837,35.442523907344
399,오후 10:53,,저격수,unknown,,2024-12-07,False,,23.21914787922896
404,오후 10:54,,프리스트,740,검켄,2024-12-07,False,,6.215757789824323
405,오후 10:54,100,용기사,4030,듀파,2024-12-07,True,40.3,37.91186019836644
405,오후 10:54,82,크루세이더,3312,듀파,2024-12-07,True,40.390243902439025,35.442523907344
409,오후 10:54,106,썬콜,unknown,골짜기,2024-12-07,False,,6.891684809695825
409,오후 10:54,100,크루세이더,unknown,골짜기,2024-12-07,False,,35.442523907344
412,오후 10:54,,크루세이더,4564,검켄,2024-12-07,False,,35.442523907344
414,오후 10:54,115,허밋,3200,,2024-12-07,True,27.82608695652174,18.86360871563267
414,오후 10:54,133,썬콜,920,,2024-12-07,True,6.917293233082707,6.891684809695825
414,오후 10:54,157,허밋,unknown,,2024-12-07,False,,18.86360871563267
414,오후 10:54,105,허밋,unknown,,2024-12-07,False,,18.86360871563267
415,오후 10:54,103,용기사,unknown,,2024-12-07,False,,37.91186019836644
417,오후 10:54,133,크루세이더,4312,망둥어,2024-12-07,True,32.421052631578945,35.442523907344
417,오후 10:54,130,허밋,2530,망둥어,2024-12-07,True,19.46153846153846,18.86360871563267
417,오후 10:54,,용기사,4640,망둥어,2024-12-07,False,,37.91186019836644
419,오후 10:54,105,프리스트,unknown,와협,2024-12-07,False,,6.215757789824323
420,오후 10:54,112,레인저,unknown,와협,2024-12-07,False,,23.436526497299532
420,오후 10:54,128,썬콜,unknown,와협,2024-12-07,False,,6.891684809695825
422,오후 10:54,102,프리스트,unknown,,2024-12-07,False,,6.215757789824323
427,오후 10:54,94,레인저,,갈림길,2024-12-07,True,,23.436526497299532
432,오후 10:54,99,허밋,unknown,오징어,2024-12-07,False,,18.86360871563267
433,오후 10:55,90,프리스트,unknown,,2024-12-07,False,,6.215757789824323
433,오후 10:55,90,허밋,unknown,,2024-12-07,False,,18.86360871563267
439,오후 10:55,147,허밋,unknown,,2024-12-07,False,,18.86360871563267
441,오후 10:55,,썬콜,755,붉켄,2024-12-07,False,,6.891684809695825
443,오후 10:55,110,레인저,unknown,,2024-12-07,False,,23.436526497299532
443,오후 10:55,109,저격수,unknown,,2024-12-07,False,,23.21914787922896
448,오후 10:55,91,프리스트,574,,2024-12-07,True,6.3076923076923075,6.215757789824323
448,오후 10:55,83,썬콜,574,,2024-12-07,True,6.9156626506024095,6.891684809695825
448,오후 10:55,89,썬콜,560,,2024-12-07,True,6.292134831460674,6.891684809695825
448,오후 10:55,90,저격수,2099,,2024-12-07,True,23.322222222222223,23.21914787922896
449,오후 10:55,,썬콜,770,불어전,2024-12-07,False,,6.891684809695825
450,오후 10:55,143,크루세이더,unknown,불어전,2024-12-07,False,,35.442523907344
453,오후 10:56,95,레인저,,오징어,2024-12-07,True,,23.436526497299532
454,오후 10:56,153,프리스트,unknown,와협,2024-12-07,False,,6.215757789824323
455,오후 10:56,143,썬콜,unknown,와협,2024-12-07,False,,6.891684809695825
458,오후 10:56,98,나이트,unknown,와협,2024-12-07,False,,30.994444444444447
458,오후 10:56,114,썬콜,unknown,와협,2024-12-07,False,,6.891684809695825
462,오후 10:56,130,프리스트,unknown,검켄,2024-12-07,False,,6.215757789824323
463,오후 10:56,109,허밋,unknown,,2024-12-07,False,,18.86360871563267
467,오후 10:56,,썬콜,802,,2024-12-07,False,,6.891684809695825
469,오후 10:56,120,프리스트,unknown,,2024-12-07,False,,6.215757789824323
470,오후 10:56,136,프리스트,unknown,검켄,2024-12-07,False,,6.215757789824323
474,오후 10:57,98,썬콜,,,2024-12-07,True,,6.891684809695825
476,오후 10:57,158,용기사,unknown,,2024-12-07,False,,37.91186019836644
480,오후 10:57,93,저격수,,붉켄,2024-12-07,True,,23.21914787922896
480,오후 10:57,89,허밋,,붉켄,2024-12-07,True,,18.86360871563267
481,오후 10:57,113,프리스트,unknown,,2024-12-07,False,,6.215757789824323
484,오후 10:57,138,프리스트,unknown,,2024-12-07,False,,6.215757789824323
486,오후 10:57,,허밋,2074,,2024-12-07,False,,18.86360871563267
